ds;Mixed_Models;Mixed_Models/BottomUp;Mixed_Models/TopDown_method-forecast_proportions;Mixed_Models/MiddleOut_middle_level-Total/Store_top_down_method-forecast_proportions;Mixed_Models/MinTrace_method-ols;Mixed_Models/MinTrace_method-wls_struct;Weekly_Sales
2012-09-21;3837,0662;3837,0662;3609,3496;4016,5737;3435,2842;4013,6406;5343,4
2012-09-28;3621,6113;3621,6113;3759,8726;4118,2183;5549,5435;5002,2676;2349,36
2012-10-05;3828,8193;3828,8193;3641,7876;3702,5999;2740,0845;3348,236;3184,51
2012-10-12;3913,3774;3913,3774;3942,4285;4202,515;4835,616;4598,8594;3046,77
2012-10-19;4763,601;4763,601;4536,8516;4820,5376;4184,498;4684,65;3283,16
2012-10-26;5042,388;5042,388;4917,019;5186,556;4981,67;5242,7134;4463,68
2012-09-07;258,59366;258,59366;240,02481;244,53584;0,0;0,0;216,0
2012-09-14;285,4838;285,4838;257,88474;277,40128;0,0;0,0;324,0
2012-09-21;300,7093;300,7093;282,86325;314,77722;0,0;477,2837;252,0
2012-09-28;239,37967;239,37967;248,5184;272,20416;2167,3118;1620,036;423,0
2012-10-05;273,86328;273,86328;260,4855;264,8352;0,0;0,0;270,0
2012-10-12;296,14944;296,14944;298,3479;318,03027;1218,3883;981,63153;396,0
2012-10-19;280,43933;280,43933;267,0903;283,7913;0,0;201,48793;360,0
2012-10-26;285,38934;285,38934;278,2937;293,54898;224,67097;485,71475;234,0
2012-09-07;9048,578;9048,578;8398,827;8556,674;7365,966;8216,641;9763,61
2012-09-14;9899,285;9899,285;8942,275;9619,021;8141,8;9245,635;9587,41
2012-09-21;9957,854;9957,854;9366,89;10423,706;9556,071;10134,428;9666,25
2012-09-28;10174,521;10174,521;10562,951;11569,685;12102,454;11555,178;9962,24
2012-10-05;10750,874;10750,874;10225,711;10396,465;9662,14;10270,291;10933,0
2012-10-12;11279,162;11279,162;11362,893;12112,517;12201,401;11964,645;11101,56
2012-10-19;11291,964;11291,964;10754,463;11426,931;10712,86;11213,013;10653,97
2012-10-26;11768,812;11768,812;11476,203;12105,297;11708,093;11969,137;11561,23
2012-09-07;28744,502;28744,502;26680,445;27181,875;27061,889;27912,564;31128,7
2012-09-14;27634,926;27634,926;24963,328;26852,537;25877,44;26981,275;28133,61
2012-09-21;27285,348;27285,348;25666,057;28561,822;26883,566;27461,922;40808,43
2012-09-28;28024,555;28024,555;29094,441;31867,37;29952,486;29405,21;39889,8
2012-10-05;30219,307;30219,307;28743,143;29223,107;29130,572;29738,723;36039,57
2012-10-12;32931,61;32931,61;33176,08;35364,742;33853,848;33617,09;39123,74
2012-10-19;41833,88;41833,88;39842,57;42333,9;41254,777;41754,926;36223,7
2012-10-26;43206,746;43206,746;42132,496;44442,082;43146,027;43407,07;47048,93
2012-09-07;10572,843;10572,843;9813,639;9998,075;8890,23;9740,905;9723,32
2012-09-14;9874,254;9874,254;8919,663;9594,698;8116,7686;9220,604;6790,49
2012-09-21;8246,638;8246,638;7757,2285;8632,436;7844,8555;8423,212;5558,1
2012-09-28;8797,475;8797,475;9133,333;10003,8125;10725,407;10178,131;5814,41
2012-10-05;8610,584;8610,584;8189,9707;8326,73;7521,849;8130,0005;7446,77
2012-10-12;8166,902;8166,902;8227,529;8770,309;9089,141;8852,384;6951,9
2012-10-19;7368,638;7368,638;7017,8877;7456,712;6789,535;7289,687;7120,56
2012-10-26;7150,285;7150,285;6972,5073;7354,721;7089,567;7350,6104;6073,54
2012-09-07;73204,21;73204,21;67947,63;69224,64;71521,6;72372,27;73279,48
2012-09-14;71646,41;71646,41;64720,01;69617,984;69888,92;70992,76;65689,96
2012-09-21;67906,836;67906,836;63876,805;71083,69;67505,055;68083,414;79630,3
2012-09-28;62761,68;62761,68;65157,715;71367,76;64689,613;64142,336;90215,88
2012-10-05;68747,305;68747,305;65389,105;66481,01;67658,57;68266,72;89332,43
2012-10-12;73886,71;73886,71;74435,2;79345,79;74808,95;74572,195;72917,39
2012-10-19;91077,09;91077,09;86741,79;92165,69;90497,99;90998,14;69389,31
2012-10-26;83591,54;83591,54;81513,2;85981,53;83530,82;83791,87;63071,17
2012-09-07;24688,352;24688,352;22915,555;23346,229;23005,738;23856,414;26196,39
2012-09-14;22545,832;22545,832;20366,22;21907,523;20788,346;21892,182;19217,69
2012-09-21;21639,38;21639,38;20355,158;22651,727;21237,6;21815,955;17434,35
2012-09-28;22378,154;22378,154;23232,48;25446,717;24306,086;23758,81;15525,04
2012-10-05;23889,357;23889,357;22722,402;23101,828;22800,623;23408,773;18252,83
2012-10-12;23745,5;23745,5;23921,773;25499,922;24667,738;24430,982;18517,67
2012-10-19;22768,395;22768,395;21684,61;23040,533;22189,291;22689,443;15857,37
2012-10-26;22233,623;22233,623;21680,828;22869,31;22172,904;22433,95;16896,59
2012-09-07;34705,383;34705,383;32213,293;32818,707;33022,77;33873,445;38579,49
2012-09-14;33500,453;33500,453;30261,807;32552,002;31742,967;32846,8;31745,47
2012-09-21;33570,36;33570,36;31578,076;35140,863;33168,58;33746,934;31048,9
2012-09-28;32029,02;32029,02;33251,785;36420,938;33956,953;33409,676;27985,78
2012-10-05;35486,676;35486,676;33753,21;34316,836;34397,94;35006,094;32396,71
2012-10-12;33724,54;33724,54;33974,895;36216,254;34646,777;34410,02;32134,27
2012-10-19;33230,965;33230,965;31649,158;33628,156;32651,861;33152,01;28133,28
2012-10-26;32705,256;32705,256;31892,105;33640,34;32644,537;32905,582;28966,89
2012-09-07;46797,96;46797,96;43437,54;44253,902;45115,348;45966,023;46178,54
2012-09-14;47492,125;47492,125;42900,836;46147,55;45734,64;46838,473;43626,77
2012-09-21;46269,94;46269,94;43523,98;48434,566;45868,16;46446,516;43886,25
2012-09-28;47275,69;47275,69;49080,523;53758,28;49203,625;48656,348;42001,27
2012-10-05;50426,02;50426,02;47962,793;48763,69;49337,285;49945,438;46769,95
2012-10-12;49634,695;49634,695;50003,156;53301,926;50556,934;50320,176;45484,78
2012-10-19;51005,97;51005,97;48578,066;51615,617;50426,867;50927,016;44711,18
2012-10-26;50348,04;50348,04;49096,234;51787,555;50287,32;50548,363;48336,61
2012-09-07;33012,1;33012,1;30641,6;31217,479;31329,488;32180,164;33551,01
2012-09-14;33308,297;33308,297;30088,227;32365,287;31550,81;32654,646;29475,62
2012-09-21;31417,785;31417,785;29553,25;32887,586;31016,004;31594,36;29092,51
2012-09-28;30481,203;30481,203;31644,875;34660,883;32409,135;31861,86;28228,75
2012-10-05;33098,65;33098,65;31481,832;32007,531;32009,914;32618,064;32348,75
2012-10-12;33535,914;33535,914;33784,867;36013,695;34458,152;34221,395;29475,76
2012-10-19;31834,465;31834,465;30319,13;32214,965;31255,361;31755,514;28856,34
2012-10-26;31986,57;31986,57;31191,287;32901,105;31925,852;32186,896;30902,07
2012-09-07;34838,94;34838,94;32337,26;32945,004;33156,33;34007,004;37562,97
2012-09-14;34160,734;34160,734;30858,256;33193,59;32403,248;33507,082;31065,45
2012-09-21;32369,734;32369,734;30448,703;33884,07;31967,953;32546,309;31133,44
2012-09-28;32795,645;32795,645;34047,676;37292,688;34723,58;34176,3;28566,74
2012-10-05;36424,62;36424,62;34645,336;35223,86;35335,887;35944,04;34230,32
2012-10-12;34317,684;34317,684;34572,44;36853,227;35239,92;35003,164;30948,75
2012-10-19;33783,37;33783,37;32175,27;34187,168;33204,27;33704,418;31414,28
2012-10-26;33752,68;33752,68;32913,49;34717,71;33691,96;33953,004;35548,17
2012-09-07;21903,098;21903,098;20330,303;20712,389;20220,484;21071,16;25765,91
2012-09-14;20189,436;20189,436;18237,629;19617,842;18431,95;19535,785;20997,96
2012-09-21;20509,89;20509,89;19292,701;21469,393;20108,11;20686,465;21252,91
2012-09-28;21084,053;21084,053;21888,975;23975,164;23011,984;22464,709;20129,71
2012-10-05;22956,348;22956,348;21834,967;22199,576;21867,613;22475,764;23738,49
2012-10-12;22420,258;22420,258;22586,695;24076,764;23342,496;23105,74;21924,01
2012-10-19;23445,24;23445,24;22329,238;23725,469;22866,137;23366,29;21580,65
2012-10-26;23383,412;23383,412;22802,031;24051,973;23322,693;23583,738;31561,93
2012-09-07;10294,84;10294,84;9555,598;9735,186;8612,228;9462,902;11296,99
2012-09-14;9611,429;9611,429;8682,246;9339,313;7853,9434;8957,778;8116,27
2012-09-21;9120,119;9120,119;8578,872;9546,781;8718,337;9296,693;8002,83
2012-09-28;9243,021;9243,021;9595,89;10510,454;11170,954;10623,678;6907,81
2012-10-05;9735,747;9735,747;9260,172;9414,802;8647,013;9255,164;8733,26
2012-10-12;9223,016;9223,016;9291,482;9904,452;10145,255;9908,498;8929,48
2012-10-19;8515,972;8515,972;8110,608;8617,759;7936,8687;8437,0205;7104,27
2012-10-26;8286,423;8286,423;8080,3975;8523,342;8225,704;8486,748;7547,23
2012-09-07;2247,55;2247,55;2086,1602;2125,3674;564,9376;1415,6128;2220,7
2012-09-14;2245,2346;2245,2346;2028,1772;2181,6685;487,74915;1591,5841;1947,33
2012-09-21;2110,8726;2110,8726;1985,5997;2209,6243;1709,0906;2287,447;1530,24
2012-09-28;1990,1993;1990,1993;2066,1787;2263,1018;3918,1316;3370,8557;1046,54
2012-10-05;1894,2823;1894,2823;1801,7498;1831,8362;805,54755;1413,6991;1435,98
2012-10-12;1914,2137;1914,2137;1928,4238;2055,6443;2836,4526;2599,6958;1709,28
2012-10-19;1866,7019;1866,7019;1777,8462;1889,0135;1287,5988;1787,7505;2000,79
2012-10-26;2029,0842;2029,0842;1978,6351;2087,0984;1968,3658;2229,4097;1642,71
2012-09-07;16732,617;16732,617;15531,098;15822,988;15050,005;15900,68;19425,57
2012-09-14;16481,01;16481,01;14887,713;16014,406;14723,524;15827,359;14430,47
2012-09-21;16043,693;16043,693;15091,557;16794,258;15641,911;16220,268;18824,61
2012-09-28;16374,858;16374,858;16999,998;18620,23;18302,791;17755,516;20502,66
2012-10-05;17003,32;17003,32;16172,735;16442,795;15914,586;16522,736;23277,97
2012-10-12;16946,648;16946,648;17072,451;18198,74;17868,887;17632,13;18495,19
2012-10-19;17695,8;17695,8;16853,475;17907,309;17116,697;17616,85;17169,39
2012-10-26;16126,6875;16126,6875;15725,7295;16587,77;16065,969;16327,013;16549,37
2012-09-07;18608,213;18608,213;17272,012;17596,621;16925,6;17776,275;15950,94
2012-09-14;17477,002;17477,002;15787,418;16982,201;15719,517;16823,352;14925,35
2012-09-21;16678,816;16678,816;15688,987;17459,094;16277,034;16855,39;13114,73
2012-09-28;16732,244;16732,244;17371,027;19026,623;18660,176;18112,9;14015,99
2012-10-05;16937,625;16937,625;16110,249;16379,265;15848,891;16457,041;14718,35
2012-10-12;16549,459;16549,459;16672,312;17772,205;17471,697;17234,941;15415,84
2012-10-19;16872,13;16872,13;16069,011;17073,795;16293,027;16793,18;13149,92
2012-10-26;16580,523;16580,523;16168,281;17054,582;16519,805;16780,85;22905,37
2012-09-07;98252,39;98252,39;91197,18;92911,13;96569,78;97420,45;102944,9
2012-09-14;96417,31;96417,31;87096,2;93687,586;94659,83;95763,664;89831,47
2012-09-21;93283,95;93283,95;87747,88;97648,016;92882,17;93460,53;89765,77
2012-09-28;92025,82;92025,82;95539,06;104644,69;93953,75;93406,48;85001,13
2012-10-05;101616,1;101616,1;96652,31;98266,26;100527,37;101135,516;95863,28
2012-10-12;97948,0;97948,0;98675,12;105184,83;98870,24;98633,484;90327,67
2012-10-19;95598,93;95598,93;91048,38;96741,58;95019,83;95519,98;88422,49
2012-10-26;91948,06;91948,06;89661,96;94576,97;91887,34;92148,39;96371,83
2012-09-07;80139,22;80139,22;74384,66;75782,64;78456,61;79307,28;88988,06
2012-09-14;77138,76;77138,76;69681,39;74954,836;75381,27;76485,11;72625,21
2012-09-21;75361,234;75361,234;70888,81;78886,82;74959,45;75537,81;71744,71
2012-09-28;74090,914;74090,914;76919,46;84250,49;76018,84;75471,57;66414,24
2012-10-05;85041,53;85041,53;80887,38;82238,086;83952,8;84560,945;81781,84
2012-10-12;82016,45;82016,45;82625,305;88076,19;82938,695;82701,94;76052,46
2012-10-19;79656,09;79656,09;75864,44;80608,18;79076,99;79577,14;72196,75
2012-10-26;76674,37;76674,37;74768,01;78866,586;76613,65;76874,695;74168,86
2012-09-07;163437,55;163437,55;151701,58;154552,66;161754,94;162605,61;190579,72
2012-09-14;156558,86;156558,86;141423,58;152126,44;154801,38;155905,2;146630,33
2012-09-21;151332,38;151332,38;142351,33;158412,08;150930,6;151508,95;148417,22
2012-09-28;150863,19;150863,19;156622,66;171550,02;152791,12;152243,84;139707,8
2012-10-05;178621,27;178621,27;169895,9;172732,89;177532,53;178140,69;169519,23
2012-10-12;168399,14;168399,14;169649,25;180841,22;169321,38;169084,62;156174,2
2012-10-19;160692,11;160692,11;153043,1;162612,78;160113,0;160613,16;152511,55
2012-10-26;160675,33;160675,33;156680,45;165269,25;160614,61;160875,66;164464,02
2012-09-07;57490,387;57490,387;53362,176;54365,06;55807,773;56658,45;61903,71
2012-09-14;52963,363;52963,363;47843,145;51463,887;51205,88;52309,71;49688,48
2012-09-21;51488,38;51488,38;48432,723;53897,133;51086,598;51664,953;46775,81
2012-09-28;49564,324;49564,324;51456,527;56360,742;51492,258;50944,98;42750,73
2012-10-05;58341,37;58341,37;55491,49;56418,11;57252,637;57860,79;53215,31
2012-10-12;56891,156;56891,156;57313,49;61094,523;57813,395;57576,637;48564,4
2012-10-19;51212,215;51212,215;48774,496;51824,33;50633,113;51133,26;45081,22
2012-10-26;50213,086;50213,086;48964,637;51648,74;50152,367;50413,41;46358,21
2012-09-07;55590,203;55590,203;51598,438;52568,176;53907,59;54758,266;53861,61
2012-09-14;53079,59;53079,59;47948,133;51576,824;51322,105;52425,938;49059,77
2012-09-21;51199,7;51199,7;48161,176;53594,945;50797,918;51376,273;49514,56
2012-09-28;50328,15;50328,15;52249,516;57229,305;52256,082;51708,805;47503,45
2012-10-05;54085,645;54085,645;51443,65;52302,676;52996,91;53605,062;51539,81
2012-10-12;52225,773;52225,773;52613,47;56084,44;53148,01;52911,254;50891,8
2012-10-19;53011,8;53011,8;50488,42;53645,42;52432,7;52932,848;48198,4
2012-10-26;53639,914;53639,914;52306,266;55173,547;53579,195;53840,24;52082,5
2012-09-07;124226,17;124226,17;115305,87;117472,914;122543,56;123394,234;131721,03
2012-09-14;121203,51;121203,51;109486,195;117772,05;119446,02;120549,86;110840,96
2012-09-21;117965,83;117965,83;110964,98;123484,56;117564,05;118142,41;110174,12
2012-09-28;116291,1;116291,1;120730,71;132237,3;118219,03;117671,76;105376,06
2012-10-05;124307,68;124307,68;118235,445;120209,8;123218,945;123827,09;118491,68
2012-10-12;122801,58;122801,58;123713,19;131874,7;123723,82;123487,06;109851,09
2012-10-19;121034,69;121034,69;115273,38;122481,35;120455,586;120955,734;109526,8
2012-10-26;117002,66;117002,66;114093,62;120347,914;116941,94;117202,984;121352,61
2012-09-07;23956,688;23956,688;22236,43;22654,338;22274,074;23124,75;27808,55
2012-09-14;23079,176;23079,176;20848,002;22425,768;21321,69;22425,525;21204,3
2012-09-21;21304,562;21304,562;20040,21;22301,244;20902,781;21481,137;19893,99
2012-09-28;21294,81;21294,81;22107,775;24214,822;23222,742;22675,467;18503,9
2012-10-05;24534,902;24534,902;23336,412;23726,094;23446,168;24054,318;23905,59
2012-10-12;23430,488;23430,488;23604,424;25161,635;24352,727;24115,97;19624,94
2012-10-19;22038,42;22038,42;20989,383;22301,834;21459,316;21959,469;20209,73
2012-10-26;21810,85;21810,85;21268,566;22434,45;21750,13;22011,176;21049,38
2012-09-07;15125,353;15125,353;14039,246;14303,099;13442,74;14293,415;15409,72
2012-09-14;14784,543;14784,543;13355,252;14365,97;13027,058;14130,893;13037,05
2012-09-21;14619,15;14619,15;13751,555;15303,07;14217,368;14795,725;13504,88
2012-09-28;14281,19;14281,19;14826,4;16239,473;16209,123;15661,847;14584,25
2012-10-05;15921,535;15921,535;15143,794;15396,671;14832,801;15440,952;13642,74
2012-10-12;15468,47;15468,47;15583,299;16611,348;16390,709;16153,952;14068,34
2012-10-19;15415,074;15415,074;14681,311;15599,323;14835,971;15336,123;14365,6
2012-10-26;16147,178;16147,178;15745,71;16608,846;16086,459;16347,503;15397,47
2012-09-07;118,98292;118,98292;110,43911;112,514694;0,0;0,0;20,14
2012-09-14;2,0607584;2,0607584;1,8615352;2,002415;0,0;0,0;0,06
2012-09-21;13,912825;13,912825;13,087147;14,563702;0,0;190,48723;0,0
2012-09-28;45,26922;45,26922;46,99745;51,476677;1973,2014;1425,9255;0,0
2012-10-05;19,63744;19,63744;18,678183;18,990078;0,0;0,0;750,0
2012-10-12;12,399725;12,399725;12,491775;13,31587;934,6386;697,88184;90,0
2012-10-19;22,110258;22,110258;21,057802;22,37453;0,0;0,0;0,0
2012-10-26;13,912422;13,912422;13,566517;14,310196;0,0;214,23784;0,0
2012-09-07;9731,124;9731,124;9564,815;9744,576;9453,325;9616,196;10472,32
2012-09-14;10180,031;10180,031;10266,23;11043,173;9822,077;10252,641;10654,02
2012-09-21;10428,074;10428,074;10604,344;11800,774;9959,505;10593,99;10048,79
2012-09-28;10130,907;10130,907;10613,589;11625,146;9979,867;10476,712;10798,38
2012-10-05;11291,178;11291,178;12160,765;12363,83;11850,766;11650,764;12867,94
2012-10-12;12260,211;12260,211;12750,147;13591,291;12221,453;12472,388;13495,91
2012-10-19;13659,639;13659,639;14013,321;14889,565;13525,612;13820,01;15744,7
2012-10-26;15900,999;15900,999;16573,021;17481,508;15948,295;16168,066;21677,69
2012-09-07;11086,6875;11086,6875;10897,212;11102,014;10808,889;10971,76;10275,39
2012-09-14;11107,803;11107,803;11201,857;12049,606;10749,849;11180,412;11009,19
2012-09-21;10962,331;10962,331;11147,631;12405,359;10493,762;11128,247;9967,76
2012-09-28;10554,764;10554,764;11057,64;12111,52;10403,724;10900,568;10149,66
2012-10-05;11522,264;11522,264;12409,648;12616,869;12081,852;11881,85;11079,54
2012-10-12;11720,644;11720,644;12189,019;12993,144;11681,886;11932,82;11150,64
2012-10-19;11345,716;11345,716;11639,485;12367,295;11211,689;11506,087;10938,34
2012-10-26;11590,224;11590,224;12080,06;12742,255;11637,52;11857,291;10591,79
2012-09-07;10957,598;10957,598;10770,328;10972,745;10679,799;10842,67;11278,34
2012-09-14;10687,767;10687,767;10778,265;11593,957;10329,8125;10760,376;8682,51
2012-09-21;10520,044;10520,044;10697,868;11904,851;10051,475;10685,96;10387,12
2012-09-28;10741,968;10741,968;11253,763;12326,334;10590,928;11087,772;11058,54
2012-10-05;12255,559;12255,559;13199,417;13419,826;12815,146;12615,145;10153,55
2012-10-12;11854,224;11854,224;12327,937;13141,227;11815,466;12066,4;11640,45
2012-10-19;12488,02;12488,02;12811,366;13612,452;12353,993;12648,391;10895,75
2012-10-26;13060,402;13060,402;13612,372;14358,565;13107,698;13327,47;11254,63
2012-09-07;4440,7754;4440,7754;4364,8804;4446,9146;4162,977;4325,848;4680,24
2012-09-14;4151,4355;4151,4355;4186,5874;4503,426;3793,482;4224,0454;3368,89
2012-09-21;4087,3467;4087,3467;4156,4365;4625,3853;3618,7778;4253,263;3853,64
2012-09-28;3801,025;3801,025;3982,1228;4361,65;3649,9849;4146,8296;3553,25
2012-10-05;3837,9463;3837,9463;4133,5244;4202,548;4397,5337;4197,532;3543,3
2012-10-12;3965,1492;3965,1492;4123,6025;4395,642;3926,3916;4177,3257;2899,6
2012-10-19;4016,2944;4016,2944;4120,286;4377,9253;3882,2683;4176,6655;3171,83
2012-10-26;3796,6228;3796,6228;3957,079;4173,995;3843,9187;4063,6907;3493,79
2012-09-07;20640,08;20640,08;20287,332;20668,613;20362,281;20525,152;20479,14
2012-09-14;19822,438;19822,438;19990,283;21503,135;19464,484;19895,047;17392,79
2012-09-21;19237,84;19237,84;19563,023;21770,215;18769,271;19403,756;18454,92
2012-09-28;18755,033;18755,033;19648,605;21521,271;18603,992;19100,838;17267,31
2012-10-05;20275,254;20275,254;21836,748;22201,387;20834,842;20634,84;18876,11
2012-10-12;19248,115;19248,115;20017,299;21337,865;19209,357;19460,291;17799,91
2012-10-19;19404,227;19404,227;19906,65;21151,4;19270,201;19564,598;17714,49
2012-10-26;18336,797;18336,797;19111,762;20159,416;18384,094;18603,865;17252,06
2012-09-07;10730,704;10730,704;10547,312;10745,538;10452,905;10615,776;8926,55
2012-09-14;10837,138;10837,138;10928,9;11755,993;10479,184;10909,747;9115,91
2012-09-21;10522,174;10522,174;10700,033;11907,262;10053,6045;10688,09;10058,59
2012-09-28;9471,8955;9471,8955;9923,179;10868,935;9320,855;9817,7;10320,69
2012-10-05;10300,104;10300,104;11093,363;11278,6045;10859,691;10659,689;10438,0
2012-10-12;10848,782;10848,782;11282,316;12026,624;10810,024;11060,959;11069,08
2012-10-19;11621,179;11621,179;11922,08;12667,561;11487,152;11781,55;10777,0
2012-10-26;11144,074;11144,074;11615,055;12251,76;11191,37;11411,142;9164,35
2012-09-07;12023,397;12023,397;11817,913;12040,019;11745,599;11908,47;9635,17
2012-09-14;10505,332;10505,332;10594,285;11396,055;10147,378;10577,941;7331,64
2012-09-21;9360,727;9360,727;9518,954;10592,927;8892,157;9526,643;5584,87
2012-09-28;8710,032;8710,032;9125,017;9994,702;8558,992;9055,837;5234,16
2012-10-05;8575,789;8575,789;9236,251;9390,482;9135,377;8935,375;5215,89
2012-10-12;8202,189;8202,189;8529,961;9092,693;8163,4316;8414,366;4767,3
2012-10-19;7166,8867;7166,8867;7352,4556;7812,2;7032,861;7327,258;3389,21
2012-10-26;6826,467;6826,467;7114,9727;7504,9956;6873,7627;7093,5347;2687,59
2012-09-07;11504,705;11504,705;11308,085;11520,609;11226,906;11389,777;9903,03
2012-09-14;11405,153;11405,153;11501,726;12372,169;11047,199;11477,763;9789,52
2012-09-21;11115,095;11115,095;11302,977;12578,231;10646,525;11281,011;9968,03
2012-09-28;10655,966;10655,966;11163,664;12227,647;10504,926;11001,7705;11174,37
2012-10-05;11420,207;11420,207;12299,731;12505,117;11979,795;11779,793;12637,86
2012-10-12;10741,716;10741,716;11170,971;11907,935;10702,958;10953,893;10735,17
2012-10-19;10712,282;10712,282;10989,649;11676,826;10578,256;10872,653;10482,91
2012-10-26;10652,289;10652,289;11102,484;11711,093;10699,585;10919,356;10027,9
2012-09-07;900,52576;900,52576;885,13544;901,77057;622,7272;785,5984;880,68
2012-09-14;990,5539;990,5539;998,9413;1074,5406;632,60016;1063,1637;1356,01
2012-09-21;1024,5088;1024,5088;1041,8265;1159,3701;555,9399;1190,425;828,37
2012-09-28;1102,5182;1102,5182;1155,0471;1265,1321;951,4781;1448,3229;1010,17
2012-10-05;991,1418;991,1418;1067,4742;1085,2993;1550,7294;1350,7278;1393,97
2012-10-12;1055,9457;1055,9457;1098,1428;1170,5887;1017,1881;1268,122;1101,87
2012-10-19;1084,5973;1084,5973;1112,6802;1182,2554;950,57117;1244,9684;1211,85
