ds;AutoARIMA;AutoARIMA/BottomUp;AutoARIMA/TopDown_method-forecast_proportions;AutoARIMA/MiddleOut_middle_level-Total/Store_top_down_method-forecast_proportions;AutoARIMA/MinTrace_method-ols;AutoARIMA/MinTrace_method-wls_struct
2012-12-21;45725,395;45725,395;82154,81;47691,824;56404,79;49992,203
2012-11-02;45779,28;45779,28;41086,62;40330,2;42466,7;43826,18
2012-11-09;48426,93;48426,93;40780,29;40330,06;43210,316;45455,168
2012-11-16;44598,105;44598,105;37833,29;38211,863;39989,344;42006,996
2012-11-23;50700,824;50700,824;64793,66;45540,85;53228,465;51015,027
2012-11-30;44174,26;44174,26;45634,01;41860,156;43878,438;43865,62
2012-12-07;47421,023;47421,023;54548,145;45076,402;48797,46;47773,49
2012-12-14;42662,863;42662,863;57699,293;43247,88;47433,38;44604,426
2012-12-21;40945,406;40945,406;73566,61;42706,273;51624,8;45212,215
2012-11-02;112348,84;112348,84;100832,4;98976,02;109036,26;110395,74
2012-11-09;127817,45;127817,45;107635,0;106446,67;122600,84;124845,695
2012-11-16;125353,06;125353,06;106339,016;107403,086;120744,3;122761,95
2012-11-23;107140,76;107140,76;136921,69;96236,73;109668,4;107454,96
2012-11-30;118656,52;118656,52;122577,555;112440,6;118360,7;118347,88
2012-12-07;99880,3;99880,3;114891,766;94941,945;101256,734;100232,76
2012-12-14;108912,29;108912,29;147298,19;110405,75;113682,805;110853,85
2012-12-21;104806,94;104806,94;188306,62;109314,19;115486,336;109073,74
2012-11-02;85579,33;85579,33;76806,92;75392,87;82266,74;83626,23
2012-11-09;86916,1;86916,1;73192,0;72383,94;81699,49;83944,34
2012-11-16;92337,71;92337,71;78331,56;79115,38;87728,945;89746,6
2012-11-23;85644,64;85644,64;109450,484;76928,336;88172,28;85958,84
2012-11-30;89568,21;89568,21;92528,01;84876,1;89272,39;89259,57
2012-12-07;88852,96;88852,96;102207,08;84459,83;90229,4;89205,42
2012-12-14;87926,96;87926,96;118916,62;89132,664;92697,48;89868,52
2012-12-21;85428,11;85428,11;153488,69;89101,97;96107,51;89694,914
2012-11-02;199002,81;199002,81;178603,8;175315,62;195690,23;197049,72
2012-11-09;227471,66;227471,66;191553,77;189438,94;222255,05;224499,89
2012-11-16;225310,81;225310,81;191134,78;193047,34;220702,05;222719,7
2012-11-23;210244,8;210244,8;268684,6;188847,56;212772,44;210559,0
2012-11-30;170291,5;170291,5;175918,81;161370,64;169995,67;169982,86
2012-12-07;208776,06;208776,06;240153,97;198453,61;210152,5;209128,53
2012-12-14;187791,73;187791,73;253978,5;190366,83;192562,25;189733,3
2012-12-21;178732,14;178732,14;321128,03;186418,56;189411,53;182998,95
2012-11-02;58003,965;58003,965;52058,2;51099,79;54691,383;56050,863
2012-11-09;64658,71;64658,71;54449,062;53847,926;59442,098;61686,95
2012-11-16;61048,78;61048,78;51788,66;52306,88;56440,02;58457,67
2012-11-23;55282,08;55282,08;70648,33;49655,86;57809,72;55596,28
2012-11-30;55790,145;55790,145;57633,742;52867,527;55494,32;55481,504
2012-12-07;52724,24;52724,24;60648,406;50117,41;54100,676;53076,703
2012-12-14;49362,1;49362,1;66759,664;50038,98;54132,617;51303,664
2012-12-21;48040,254;48040,254;86313,93;50106,234;58719,65;52307,062
2012-11-02;67977,805;67977,805;61009,664;59886,45;64665,223;66024,7
2012-11-09;78389,89;78389,89;66012,086;65283,29;73173,28;75418,13
2012-11-16;87017,19;87017,19;73818,08;74556,73;82408,42;84426,08
2012-11-23;64123,484;64123,484;81947,29;57597,45;66651,125;64437,688
2012-11-30;63545,42;63545,42;65645,29;60216,54;63249,598;63236,78
2012-12-07;66284,164;66284,164;76246,32;63006,895;67660,6;66636,625
2012-12-14;58489,1;58489,1;79103,45;59291,133;63259,617;60430,664
2012-12-21;60316,305;60316,305;108370,305;62910,223;70995,7;64583,113
2012-11-02;161524,12;161524,12;144966,9;142298,0;158211,55;159571,03
2012-11-09;172785,45;172785,45;145502,53;143896,14;167568,84;169813,69
2012-11-16;178094,06;178094,06;151080,06;152591,81;173485,3;175502,95
2012-11-23;180823,3;180823,3;231085,06;162420,39;183350,94;181137,5
2012-11-30;197781,86;197781,86;204317,61;187420,89;197486,03;197473,22
2012-12-07;191978,84;191978,84;220832,22;182486,89;193355,28;192331,31
2012-12-14;181278,7;181278,7;245169,97;183764,5;186049,22;183220,27
2012-12-21;171202,36;171202,36;307599,25;178564,97;181881,75;175469,17
2012-11-02;1,9098729;1,9098729;1,7140992;1,6825418;-3310,6724;-1951,1912
2012-11-09;2,156374;2,156374;1,8158813;1,7958333;-5214,4565;-2969,6038
2012-11-16;2,6348498;2,6348498;2,2351854;2,2575514;-4606,1274;-2588,476
2012-11-23;1,840767;1,840767;2,352428;1,6534266;2529,482;316,04373
2012-11-30;1,0587058;1,0587058;1,093691;1,0032445;-294,76535;-307,5838
2012-12-07;0,8251054;0,8251054;0,9491143;0,78431;1377,2635;353,2891
2012-12-14;0,022269342;0,022269342;0,03011812;0,022574712;4770,5386;1941,5857
2012-12-21;0,05321038;0,05321038;0,09560309;0,055498708;10679,448;4266,8604
2012-11-02;27135,734;27135,734;24354,154;23905,783;23823,152;25182,633
2012-11-09;29652,047;29652,047;24969,973;24694,295;24435,434;26680,287
2012-11-16;29193,213;29193,213;24765,07;25012,879;24584,451;26602,102
2012-11-23;27499,643;27499,643;35143,465;24700,924;30027,283;27813,846
2012-11-30;26100,01;26100,01;26962,49;24732,738;25804,186;25791,367
2012-12-07;28682,357;28682,357;32993,16;27264,225;30058,795;29034,822
2012-12-14;24930,965;24930,965;33717,824;25272,832;29701,48;26872,527
2012-12-21;20741,703;20741,703;37266,617;21633,705;31421,098;25008,51
2012-11-02;23778,982;23778,982;21341,49;20948,584;20466,4;21825,88
2012-11-09;24604,525;24604,525;20719,457;20490,707;19387,912;21632,766
2012-11-16;21051,62;21051,62;17858,428;18037,125;16442,857;18460,508
2012-11-23;18873,016;18873,016;24118,973;16952,252;21400,656;19187,219
2012-11-30;14657,513;14657,513;15141,873;13889,666;14361,688;14348,87
2012-12-07;17990,592;17990,592;20694,48;17101,088;19367,03;18343,057
2012-12-14;16655,453;16655,453;22525,629;16883,842;21425,969;18597,016
2012-12-21;15952,642;15952,642;28662,111;16638,69;26632,037;20219,45
2012-11-02;8,149173;8,149173;7,3138323;7,179182;-3304,433;-1944,9518
2012-11-09;24,112131;24,112131;20,304811;20,08064;-5192,5005;-2947,648
2012-11-16;12,457554;12,457554;10,567943;10,67369;-4596,3047;-2578,6533
2012-11-23;22,257252;22,257252;28,443893;19,992065;2549,8984;336,4602
2012-11-30;17,616697;17,616697;18,198845;16,693832;-278,20737;-291,02582
2012-12-07;27,017956;27,017956;31,078608;25,682116;1403,4564;379,48193
2012-12-14;29,303999;29,303999;39,632126;29,70583;4799,8203;1970,8674
2012-12-21;29,640112;29,640112;53,254387;30,914793;10709,035;4296,4473
2012-11-02;15072,918;15072,918;15205,934;14925,984;15209,923;14865,245
2012-11-09;16997,129;16997,129;17127,309;16938,217;17089,344;16713,004
2012-11-16;15860,633;15860,633;15897,592;16056,668;15821,819;15584,782
2012-11-23;13866,82;13866,82;21600,242;15181,939;20338,111;16142,064
2012-11-30;9957,021;9957,021;13474,997;12360,639;13039,359;11351,601
2012-12-07;10344,331;10344,331;15803,548;13059,416;15164,847;12423,111
2012-12-14;9318,192;9318,192;16563,477;12414,973;16204,414;12302,748
2012-12-21;9234,487;9234,487;21483,74;12471,561;21453,71;14219,115
2012-11-02;12621,076;12621,076;12732,455;12498,045;12758,081;12413,403
2012-11-09;14037,2;14037,2;14144,709;13988,546;14129,415;13753,076
2012-11-16;10428,52;10428,52;10452,82;10557,414;10389,706;10152,669
2012-11-23;10905,991;10905,991;16988,18;11940,307;17377,283;13181,235
2012-11-30;10910,3;10910,3;14765,084;13544,037;13992,638;12304,879
2012-12-07;10670,088;10670,088;16301,223;13470,675;15490,604;12748,868
2012-12-14;9551,109;9551,109;16977,496;12725,297;16437,33;12535,665
2012-12-21;10012,443;10012,443;23293,629;13522,223;22231,668;14997,071
2012-11-02;9250,858;9250,858;9332,495;9160,68;9387,863;9043,186
2012-11-09;11711,5;11711,5;11801,196;11670,907;11803,715;11427,376
2012-11-16;11239,995;11239,995;11266,187;11378,92;11201,182;10964,145
2012-11-23;8898,325;8898,325;13860,854;9742,235;15369,616;11173,569
2012-11-30;5905,9956;5905,9956;7992,679;7331,698;8988,334;7300,5747
2012-12-07;8520,237;8520,237;13016,789;10756,551;13340,753;10599,018
2012-12-14;7636,7183;7636,7183;13574,586;10174,683;14522,939;10621,274
2012-12-21;6892,564;6892,564;16035,33;9308,695;19111,79;11877,191
2012-11-02;3269,8418;3269,8418;3298,6975;3237,967;3406,8472;3062,169
2012-11-09;3311,3462;3311,3462;3336,7073;3299,869;3403,5613;3027,2222
2012-11-16;3135,5034;3135,5034;3142,8098;3174,2576;3096,6904;2859,653
2012-11-23;2793,2122;2793,2122;4350,9653;3058,1182;9264,504;5068,4565
2012-11-30;2348,018;2348,018;3177,6106;2914,8276;5430,3564;3742,5972
2012-12-07;2815,868;2815,868;4301,941;3554,951;7636,3833;4894,648
2012-12-14;2192,8203;2192,8203;3897,8296;2921,5757;9079,042;5177,3765
2012-12-21;2336,4668;2336,4668;5435,7153;3155,496;14555,691;7321,0947
2012-11-02;27375,533;27375,533;27617,12;27108,672;27512,54;27167,861
2012-11-09;23942,697;23942,697;24126,07;23859,71;24034,912;23658,572
2012-11-16;24184,727;24184,727;24241,08;24483,646;24145,914;23908,877
2012-11-23;27345,58;27345,58;42596,004;29939,012;33816,87;29620,824
2012-11-30;23351,03;23351,03;31601,322;28987,951;26433,367;24745,61
2012-12-07;24395,432;24395,432;37270,11;30798,521;29215,947;26474,21
2012-12-14;23183,738;23183,738;41210,062;30888,553;30069,959;26168,295
2012-12-21;25491,393;25491,393;59304,91;34427,188;37710,617;30476,02
2012-11-02;15352,557;15352,557;15488,04;15202,898;15489,562;15144,884
2012-11-09;14495,73;14495,73;14606,751;14445,487;14587,945;14211,606
2012-11-16;14742,441;14742,441;14776,794;14924,655;14703,628;14466,591
2012-11-23;13439,62;13439,62;20934,795;14714,224;19910,912;15714,864
2012-11-30;13566,778;13566,778;18360,139;16841,787;16649,117;14961,357
2012-12-07;11510,16;11510,16;17584,64;14531,242;16330,676;13588,94
2012-12-14;10552,233;10552,233;18757,037;14059,132;17438,455;13536,789
2012-12-21;9887,751;9887,751;23003,537;13353,82;22106,975;14872,379
2012-11-02;1466,3364;1466,3364;1479,2766;1452,0424;1603,3417;1258,6637
2012-11-09;1701,019;1701,019;1714,0469;1695,1233;1793,234;1416,895
2012-11-16;1893,2014;1893,2014;1897,613;1916,6011;1854,3883;1617,3511
2012-11-23;2016,6295;2016,6295;3141,2886;2207,885;8487,921;4291,874
2012-11-30;1978,5603;1978,5603;2677,6174;2456,1833;5060,8984;3373,1394
2012-12-07;2280,6353;2280,6353;3484,2395;2879,2356;7101,151;4359,4155
2012-12-14;2302,2073;2302,2073;4092,2695;3067,3162;9188,429;5286,763
2012-12-21;2226,9534;2226,9534;5180,936;3007,5935;14446,178;7211,581
2012-11-02;6729,7593;6729,7593;6789,1484;6664,1567;6866,7646;6522,0864
2012-11-09;7718,06;7718,06;7777,172;7691,3086;7810,275;7433,936
2012-11-16;6032,5283;6032,5283;6046,5854;6107,0894;5993,7153;5756,6777
2012-11-23;3934,326;3934,326;6128,4697;4307,454;10405,617;6209,5703
2012-11-30;3957,8093;3957,8093;5356,167;4913,221;7040,1475;5352,3887
2012-12-07;3638,3323;3638,3323;5558,4604;4593,2886;8458,848;5717,1123
2012-12-14;4210,485;4210,485;7484,313;5609,785;11096,706;7195,041
2012-12-21;4334,861;4334,861;10084,916;5854,41;16554,086;9319,488
2012-11-02;11639,796;11639,796;11742,516;11526,329;11776,801;11432,123
2012-11-09;7080,983;7080,983;7135,2153;7056,44;7173,1978;6796,859
2012-11-16;7777,228;7777,228;7795,3506;7873,353;7738,415;7501,3774
2012-11-23;6046,348;6046,348;9418,351;6619,7793;12517,64;8321,593
2012-11-30;4544,515;4544,515;6150,1655;5641,557;7626,8535;5939,094
2012-12-07;2706,1804;2706,1804;4134,366;3416,4739;7526,696;4784,9604
2012-12-14;2058,8062;2058,8062;3659,614;2743,0237;8945,027;5043,3623
2012-12-21;2710,346;2710,346;6305,533;3660,4353;14929,57;7694,9736
2012-11-02;2247,9434;2247,9434;2267,781;2226,0303;2384,9487;2040,2706
2012-11-09;2367,95;2367,95;2386,086;2359,7424;2460,165;2083,826
2012-11-16;1601,3314;1601,3314;1605,0629;1621,1235;1562,5183;1325,4811
2012-11-23;1473,5653;1473,5653;2295,3616;1613,3171;7944,8564;3748,8098
2012-11-30;1386,2625;1386,2625;1876,0513;1720,9052;4468,6006;2780,8416
2012-12-07;1360,1168;1360,1168;2077,918;1717,1078;6180,6323;3438,897
2012-12-14;1836,9476;1836,9476;3265,251;2447,4333;8723,169;4821,5034
2012-12-21;1355,7866;1355,7866;3154,194;1831,0464;13575,011;6340,4146
2012-11-02;51251,1;51251,1;51703,383;50751,496;51388,105;51043,43
2012-11-09;54103,07;54103,07;54517,438;53915,547;54195,285;53818,945
2012-11-16;53950,29;53950,29;54076,008;54617,1;53911,477;53674,438
2012-11-23;45438,406;45438,406;70779,06;49747,75;51909,7;47713,652
2012-11-30;50417,31;50417,31;68230,555;62588,004;53499,65;51811,887
2012-12-07;45461,246;45461,246;69453,4;57393,496;50281,76;47540,027
2012-12-14;37129,91;37129,91;65999,97;49469,555;44016,133;40114,465
2012-12-21;38039,836;38039,836;88498,46;51374,387;50259,06;43024,465
2012-11-02;5395,717;5395,717;5443,333;5343,1187;5532,722;5188,044
2012-11-09;3626,8835;3626,8835;3654,6611;3614,3125;3719,0986;3342,7595
2012-11-16;3259,9038;3259,9038;3267,5002;3300,1956;3221,0908;2984,0535
2012-11-23;3981,087;3981,087;6201,309;4358,65;10452,378;6256,3315
2012-11-30;3365,5469;3365,5469;4554,649;4177,9873;6447,8853;4760,126
2012-12-07;3128,1362;3128,1362;4779,009;3949,1807;7948,652;5206,9165
2012-12-14;3542,5828;3542,5828;6297,0884;4719,914;10428,805;6527,1387
2012-12-21;3257,8975;3257,8975;7579,3945;4399,927;15477,122;8242,525
2012-11-02;3489,4832;3489,4832;3520,277;3455,467;3626,4885;3281,8103
2012-11-09;3432,6108;3432,6108;3458,901;3420,7131;3524,826;3148,4868
2012-11-16;2602,0615;2602,0615;2608,125;2634,2227;2563,2485;2326,2112
2012-11-23;2712,5527;2712,5527;4225,3228;2969,809;9183,844;4987,7974
2012-11-30;1977,1084;1977,1084;2675,6526;2454,3809;5059,447;3371,6875
2012-12-07;2149,6475;2149,6475;3284,123;2713,8672;6970,163;4228,4277
2012-12-14;2059,4485;2059,4485;3660,7556;2743,8796;8945,67;5044,0044
2012-12-21;1903,5292;1903,5292;4428,5;2570,7957;14122,753;6888,1567
2012-11-02;8271,414;8271,414;8344,408;8190,783;8408,419;8063,741
2012-11-09;7066,1274;7066,1274;7120,246;7041,6357;7158,3423;6782,0034
2012-11-16;6475,3374;6475,3374;6490,4263;6555,3716;6436,5244;6199,487
2012-11-23;6567,7036;6567,7036;10230,463;7190,579;13038,995;8842,948
2012-11-30;5159,1772;5159,1772;6981,9976;6404,5986;8241,516;6553,7563
2012-12-07;5919,408;5919,408;9043,374;7473,08;10739,924;7998,1885
2012-12-14;5698,66;5698,66;10129,606;7592,536;12584,882;8683,216
2012-12-21;5717,076;5717,076;13300,595;7721,1504;17936,3;10701,704
2012-11-02;36120,344;36120,344;36439,1;35768,24;36257,348;35912,67
2012-11-09;35638,574;35638,574;35911,523;35515,05;35730,79;35354,45
2012-11-16;36279,637;36279,637;36364,176;36728,047;36240,824;36003,785
2012-11-23;29718,438;29718,438;46292,184;32536,91;36189,73;31993,682
2012-11-30;30303,562;30303,562;41010,3;37618,816;33385,902;31698,143
2012-12-07;29630,18;29630,18;45267,492;37407,24;34450,695;31708,959
2012-12-14;34094,766;34094,766;60604,87;45425,723;40980,99;37079,32
2012-12-21;26485,12;26485,12;61616,785;35769,258;38704,344;31469,746
2012-11-02;9870,379;9870,379;9957,483;9774,161;10007,384;9662,706
2012-11-09;9703,057;9703,057;9777,371;9669,425;9795,271;9418,933
2012-11-16;9170,796;9170,796;9192,166;9284,1455;9131,982;8894,945
2012-11-23;6730,446;6730,446;10483,965;7368,756;13201,737;9005,69
2012-11-30;6304,9204;6304,9204;8532,55;7826,9233;9387,259;7699,4995
2012-12-07;7512,294;7512,294;11476,903;9484,053;12332,81;9591,074
2012-12-14;5656,134;5656,134;10054,014;7535,877;12542,355;8640,689
2012-12-21;5320,9873;5320,9873;12379,107;7186,216;17540,21;10305,615
2012-11-02;17783,488;17783,488;17940,424;17610,133;17920,494;17575,816
2012-11-09;19369,078;19369,078;19517,424;19301,943;19461,293;19084,953
2012-11-16;15241,135;15241,135;15276,649;15429,514;15202,321;14965,284
2012-11-23;17215,783;17215,783;26816,895;18848,516;23687,074;19491,027
2012-11-30;16785,98;16785,98;22716,738;20838,104;19868,318;18180,56
2012-12-07;14192,076;14192,076;21681,938;17917,082;19012,592;16270,856
2012-12-14;8545,398;8545,398;15189,803;11385,352;15431,62;11529,954
2012-12-21;11121,651;11121,651;25874,168;15020,255;23340,875;16106,279
2012-11-02;11048,699;11048,699;11146,202;10940,995;11185,704;10841,026
2012-11-09;13069,676;13069,676;13169,775;13024,375;13161,891;12785,552
2012-11-16;11224,645;11224,645;11250,801;11363,379;11185,831;10948,794
2012-11-23;7459,0596;7459,0596;11618,921;8166,4707;13930,351;9734,304
2012-11-30;6914,2324;6914,2324;9357,143;8583,322;9996,57;8308,812
2012-12-07;6893,312;6893,312;10531,254;8702,605;11713,827;8972,092
2012-12-14;6903,1523;6903,1523;12270,642;9197,326;13789,374;9887,708
2012-12-21;6666,1006;6666,1006;15508,471;9002,847;18885,324;11650,729
2012-11-02;2285,9978;2285,9978;2306,1714;2263,7136;2423,0032;2078,325
2012-11-09;2268,624;2268,624;2285,999;2260,761;2360,839;1984,5
2012-11-16;1562,9828;1562,9828;1566,6249;1582,301;1524,1697;1287,1324
2012-11-23;1277,6897;1277,6897;1990,2476;1398,8647;7748,981;3552,934
2012-11-30;1060,6477;1060,6477;1435,3916;1316,6873;4142,986;2455,2268
2012-12-07;911,3318;911,3318;1392,2867;1150,5298;5731,847;2990,1118
2012-12-14;929,31134;929,31134;1651,8896;1238,156;7815,5327;3913,8674
2012-12-21;737,18054;737,18054;1715,027;995,5931;12956,404;5721,808
2012-11-02;683,1492;683,1492;689,17786;676,48975;820,1544;475,4764
2012-11-09;512,6393;512,6393;516,56555;510,86246;604,8543;228,51521
2012-11-16;471,54022;471,54022;472,63904;477,36838;432,72714;195,68982
2012-11-23;360,34973;360,34973;561,314;394,52502;6831,641;2635,5942
2012-11-30;279,78653;279,78653;378,63962;347,32675;3362,1248;1674,3657
2012-12-07;291,87207;291,87207;445,9074;368,47998;5112,3877;2370,652
2012-12-14;275,91473;275,91473;490,44998;367,61142;7162,136;3260,4707
2012-12-21;291,03564;291,03564;677,08514;393,0558;12510,26;5275,6636
2012-11-02;5435,88;5435,88;5483,8506;5382,89;5572,8853;5228,207
2012-11-09;4744,321;4744,321;4780,6567;4727,8765;4836,5356;4460,197
2012-11-16;3878,2393;3878,2393;3887,2764;3926,1738;3839,4263;3602,389
2012-11-23;3585,2686;3585,2686;5584,7456;3925,2925;10056,56;5860,513
2012-11-30;2529,8245;2529,8245;3423,652;3140,522;5612,1626;3924,4036
2012-12-07;3459,8403;3459,8403;5285,7695;4367,9473;8280,355;5538,6206
2012-12-14;3521,531;3521,531;6259,6685;4691,866;10407,753;6506,087
2012-12-21;3402,2566;3402,2566;7915,2417;4594,889;15621,48;8386,885
2012-11-02;9581,399;9581,399;9665,953;9487,999;9718,404;9373,727
2012-11-09;10716,551;10716,551;10798,628;10679,407;10808,766;10432,427
2012-11-16;11630,509;11630,509;11657,61;11774,261;11591,695;11354,658
2012-11-23;11916,912;11916,912;18562,883;13047,103;18388,203;14192,156
2012-11-30;11875,014;11875,014;16070,646;14741,633;14957,352;13269,593
2012-12-07;12420,183;12420,183;18974,928;15680,118;17240,697;14498,963
2012-12-14;12764,925;12764,925;22690,188;17007,182;19651,146;15749,48
2012-12-21;12527,409;12527,409;29144,617;16918,79;24746,633;17512,037
2012-11-02;5577,942;5577,942;5627,1665;5523,5674;5714,9473;5370,269
2012-11-09;4666,0527;4666,0527;4701,7896;4649,88;4758,2676;4381,9287
2012-11-16;4292,312;4292,312;4302,314;4345,3643;4253,499;4016,4617
2012-11-23;3446,4543;3446,4543;5368,5156;3773,3135;9917,746;5721,6987
2012-11-30;3192,4724;3192,4724;4320,4243;3963,1326;6274,8105;4587,052
2012-12-07;2697,5837;2697,5837;4121,2324;3405,6208;7518,099;4776,364
2012-12-14;2621,1455;2621,1455;4659,196;3492,2493;9507,367;5605,7017
2012-12-21;2759,6506;2759,6506;6420,2393;3727,0232;14978,875;7744,2783
2012-11-02;3756,7024;3756,7024;3789,8547;3720,0815;3893,7078;3549,0295
2012-11-09;3873,5715;3873,5715;3903,2388;3860,1455;3965,7866;3589,4475
2012-11-16;3539,6377;3539,6377;3547,8857;3583,387;3500,8247;3263,7874
2012-11-23;2498,8872;2498,8872;3892,4978;2735,8796;8970,179;4774,132
2012-11-30;2358,7725;2358,7725;3192,1648;2928,1782;5441,111;3753,3516
2012-12-07;2172,3938;2172,3938;3318,8735;2742,5837;6992,909;4251,174
2012-12-14;2373,1765;2373,1765;4218,4204;3161,8708;9259,398;5357,7324
2012-12-21;2490,5286;2490,5286;5794,1353;3363,5627;14709,753;7475,1562
2012-11-02;6337,8364;6337,8364;6393,767;6276,0547;6474,842;6130,1636
2012-11-09;5298,16;5298,16;5338,7383;5279,7964;5390,375;5014,036
2012-11-16;6131,554;6131,554;6145,8423;6207,339;6092,741;5855,7036
2012-11-23;4477,508;4477,508;6974,5796;4902,151;10948,799;6752,7524
2012-11-30;4677,91;4677,91;6330,691;5807,154;7760,2485;6072,4893
2012-12-07;4541,1675;4541,1675;6937,7666;5733,092;9361,683;6619,9478
2012-12-14;4149,535;4149,535;7375,972;5528,5796;11035,757;7134,0913
2012-12-21;4206,0767;4206,0767;9785,304;5680,482;16425,3;9190,704
2012-11-02;8782,715;8782,715;8860,221;8697,1;8919,72;8575,042
2012-11-09;8278,446;8278,446;8341,85;8249,753;8370,661;7994,3223
2012-11-16;7266,389;7266,389;7283,3213;7356,2;7227,576;6990,5386
2012-11-23;6712,5645;6712,5645;10456,11;7349,1787;13183,855;8987,809
2012-11-30;6020,0957;6020,0957;8147,0923;7473,342;9102,434;7414,675
2012-12-07;6916,4126;6916,4126;10566,547;8731,77;11736,928;8995,192
2012-12-14;5679,058;5679,058;10094,763;7566,42;12565,279;8663,614
2012-12-21;5404,9136;5404,9136;12574,358;7299,561;17624,139;10389,541
2012-11-02;19688,81;19688,81;19862,56;19496,88;19825,816;19481,139
