,Date,key_Store_Dept,Predictions,p_20,p_80
3569,2012-11-09,15_79,9712.444,2237.2375,14732.917
3570,2012-11-16,15_79,11142.889,2550.069,17202.377
3571,2012-11-23,15_79,8353.968,1295.2946,16012.865
3572,2012-11-30,15_79,8478.83,957.76117,12785.645
3573,2012-12-07,15_79,7872.5356,1210.4015,10202.067
3574,2012-12-14,15_79,6366.658,1927.764,9117.454
3575,2012-12-21,15_79,6463.221,2224.437,9548.72
3576,2012-11-02,15_8,34511.707,14437.308,32577.723
3577,2012-11-09,15_8,20886.6,11834.304,34142.285
3578,2012-11-16,15_8,23984.457,11322.627,35872.027
3579,2012-11-23,15_8,19593.791,9459.447,30946.695
3580,2012-11-30,15_8,20433.164,8370.97,32153.635
3581,2012-12-07,15_8,20886.123,9537.446,31335.418
3582,2012-12-14,15_8,17994.537,8153.2207,27122.164
3583,2012-12-21,15_8,16999.787,11145.044,27522.332
3584,2012-11-02,15_80,51.751778,17.059486,92.2772
3585,2012-11-09,15_80,47.552784,0.0,82.04043
3586,2012-11-16,15_80,40.74312,1.9098595,73.94152
3587,2012-11-23,15_80,32.812584,1.2711228,60.56797
3588,2012-11-30,15_80,31.889473,0.0,58.772533
3589,2012-12-07,15_80,33.1637,0.0,66.92618
3590,2012-12-14,15_80,27.869776,0.0,58.464607
3591,2012-12-21,15_80,16.580303,0.0,50.30461
3592,2012-11-02,15_81,5134.9014,2236.12,6982.3906
3593,2012-11-09,15_81,4427.2236,1625.694,7947.335
3594,2012-11-16,15_81,5015.4155,1635.105,7343.022
3595,2012-11-23,15_81,4152.734,1708.9467,6443.5312
3596,2012-11-30,15_81,4315.238,1044.141,5806.3174
3597,2012-12-07,15_81,3577.8635,1766.6412,5770.9067
3598,2012-12-14,15_81,3121.1855,1228.7676,4836.5293
3599,2012-12-21,15_81,3266.9465,1652.9404,5013.7134
3600,2012-11-02,15_82,11934.0,7002.2983,15761.738
3601,2012-11-09,15_82,12262.966,4999.378,17090.66
3602,2012-11-16,15_82,9257.633,916.15546,18368.156
3603,2012-11-23,15_82,7788.513,1013.06287,17574.268
3604,2012-11-30,15_82,9531.754,2087.7073,16489.309
3605,2012-12-07,15_82,7906.19,1553.4307,14759.197
3606,2012-12-14,15_82,10084.561,2701.5667,12697.02
3607,2012-12-21,15_82,7654.457,2375.7957,13528.268
3608,2012-11-02,15_83,178.05399,101.56993,259.3554
3609,2012-11-09,15_83,230.99155,88.14739,340.16644
3610,2012-11-16,15_83,197.37213,66.53009,330.18658
3611,2012-11-23,15_83,185.16525,0.0,329.28516
3612,2012-11-30,15_83,178.67355,0.0,267.95056
3613,2012-12-07,15_83,156.06046,23.76422,274.0478
3614,2012-12-14,15_83,126.05608,5.8967953,244.64844
3615,2012-12-21,15_83,130.6087,3.8970146,237.56226
3616,2012-11-02,15_85,2053.591,574.6307,3661.1926
3617,2012-11-09,15_85,1957.5049,564.8129,3793.0786
3618,2012-11-16,15_85,2184.632,524.26263,3421.8467
3619,2012-11-23,15_85,2170.4927,878.03925,3485.0095
3620,2012-11-30,15_85,1994.3408,331.31604,3320.2068
3621,2012-12-07,15_85,2213.801,849.0623,3644.2324
3622,2012-12-14,15_85,2198.6802,711.77094,3456.846
3623,2012-12-21,15_85,2274.377,1180.6923,3473.1938
3624,2012-11-02,15_87,11541.509,6447.9717,15656.789
3625,2012-11-09,15_87,15868.973,6057.1606,17025.852
3626,2012-11-16,15_87,12846.526,5739.2905,17539.193
3627,2012-11-23,15_87,10654.098,3820.3652,16441.854
3628,2012-11-30,15_87,8435.55,3363.1025,14773.955
3629,2012-12-07,15_87,9332.173,4580.9395,15379.845
3630,2012-12-14,15_87,9236.165,4753.923,13228.115
3631,2012-12-21,15_87,9660.881,5279.2656,13279.021
3632,2012-11-02,15_9,15844.664,8492.05,22982.768
3633,2012-11-09,15_9,13234.527,4675.366,24939.854
3634,2012-11-16,15_9,15552.134,4373.903,23658.56
3635,2012-11-23,15_9,17354.883,4956.9297,28306.012
3636,2012-11-30,15_9,12788.919,4628.6895,25850.393
3637,2012-12-07,15_9,14478.289,5843.2163,22253.516
3638,2012-12-14,15_9,14566.327,5707.2856,21476.604
3639,2012-12-21,15_9,14541.947,7525.935,19847.14
3640,2012-11-02,15_90,5954.272,3247.165,9409.087
3641,2012-11-09,15_90,5688.7563,1711.8807,9372.703
3642,2012-11-16,15_90,5363.2173,1987.7504,9161.734
3643,2012-11-23,15_90,4893.557,1826.391,8307.83
3644,2012-11-30,15_90,3869.608,1318.8412,7247.1147
3645,2012-12-07,15_90,4311.6978,1657.5875,6659.617
3646,2012-12-14,15_90,3880.6116,1735.7847,6411.026
3647,2012-12-21,15_90,4037.8035,1795.92,6575.1616
3648,2012-11-02,15_91,3388.4375,1364.7078,5682.483
3649,2012-11-09,15_91,3688.1719,486.63074,6281.4795
3650,2012-11-16,15_91,4314.758,837.3731,5925.828
3651,2012-11-23,15_91,3149.6584,521.90594,4819.8403
3652,2012-11-30,15_91,3034.2544,758.4662,4471.051
3653,2012-12-07,15_91,2388.6086,557.292,3875.494
3654,2012-12-14,15_91,2710.368,935.4645,4421.1753
3655,2012-12-21,15_91,2599.335,1048.0612,4403.9165
3656,2012-11-02,15_92,18598.05,15651.756,29032.086
3657,2012-11-09,15_92,21565.525,9646.453,32914.55
3658,2012-11-16,15_92,21614.537,9051.353,35600.41
3659,2012-11-23,15_92,17098.635,5565.784,32774.92
3660,2012-11-30,15_92,20269.637,7234.807,33775.13
3661,2012-12-07,15_92,17195.13,7575.086,29228.72
3662,2012-12-14,15_92,17787.512,4535.4746,27363.871
3663,2012-12-21,15_92,16005.019,6877.4487,25652.91
3664,2012-11-02,15_93,413.62177,241.72227,586.09845
3665,2012-11-09,15_93,358.76447,156.9257,577.31244
3666,2012-11-16,15_93,391.3594,153.6566,602.14056
3667,2012-11-23,15_93,388.55255,91.489815,581.2484
3668,2012-11-30,15_93,397.14954,85.27619,614.14075
3669,2012-12-07,15_93,305.66992,99.61681,563.0072
3670,2012-12-14,15_93,313.07715,66.49907,581.27515
3671,2012-12-21,15_93,277.67538,33.8147,482.2144
3672,2012-11-02,15_94,9.432959,3.7406583,17.397364
3673,2012-11-09,15_94,7.874036,0.0,17.465513
3674,2012-11-16,15_94,6.742667,0.0,19.212778
3675,2012-11-23,15_94,10.107355,0.0,20.856108
3676,2012-11-30,15_94,14.332589,0.0,29.088316
3677,2012-12-07,15_94,11.530398,0.0,29.447226
3678,2012-12-14,15_94,10.699823,0.0,28.81231
3679,2012-12-21,15_94,13.271476,0.0,26.411213
3680,2012-11-02,15_95,24482.805,16046.205,36563.59
3681,2012-11-09,15_95,27757.24,17236.691,40074.562
3682,2012-11-16,15_95,28513.654,13180.711,42150.293
3683,2012-11-23,15_95,24579.848,12650.889,40877.523
3684,2012-11-30,15_95,24614.625,11478.754,39721.68
3685,2012-12-07,15_95,21054.322,11017.355,33523.402
3686,2012-12-14,15_95,23577.08,13178.925,34349.746
3687,2012-12-21,15_95,22955.266,13160.01,32600.898
3688,2012-11-02,15_96,3174.3943,1707.2474,4748.517
3689,2012-11-09,15_96,4110.7915,885.82556,5640.8354
3690,2012-11-16,15_96,3318.087,610.3478,5348.9844
3691,2012-11-23,15_96,3509.3523,836.4907,4739.0107
3692,2012-11-30,15_96,2082.9543,754.88184,3826.9163
3693,2012-12-07,15_96,1996.0575,854.28503,3600.611
3694,2012-12-14,15_96,2318.3577,1093.0112,3598.6064
3695,2012-12-21,15_96,2117.0122,914.6958,3126.2764
3696,2012-11-02,15_97,1593.5525,730.28876,2306.8894
3697,2012-11-09,15_97,1401.5565,530.119,2304.9907
3698,2012-11-16,15_97,1271.7314,368.1692,2003.631
3699,2012-11-23,15_97,1504.7863,588.34937,2180.2366
3700,2012-11-30,15_97,1448.6704,340.1994,1965.102
3701,2012-12-07,15_97,1320.2382,452.34906,1963.0592
3702,2012-12-14,15_97,1249.7094,616.6381,1806.2751
3703,2012-12-21,15_97,1271.2585,564.0479,1921.9688
3704,2012-11-02,15_98,254.447,108.50049,412.06992
3705,2012-11-09,15_98,326.87704,105.70456,504.7867
3706,2012-11-16,15_98,156.25348,51.421295,415.71454
3707,2012-11-23,15_98,202.7378,13.442883,391.80585
3708,2012-11-30,15_98,200.63031,3.69485,380.8851
3709,2012-12-07,15_98,219.40604,39.38156,416.99454
3710,2012-12-14,15_98,228.30717,10.923601,415.05814
3711,2012-12-21,15_98,219.24074,45.08878,421.81784
3712,2012-11-02,15_99,605.0718,9.39216,1171.7241
3713,2012-11-09,15_99,1033.9183,366.68774,1916.7372
3714,2012-11-16,15_99,1355.5942,568.5436,2153.5264
3715,2012-11-23,15_99,1626.8097,890.91425,2552.8008
3716,2012-11-30,15_99,1972.0298,927.2103,3027.1458
3717,2012-12-07,15_99,2425.2742,1183.7103,3740.1697
3718,2012-12-14,15_99,2930.7258,1537.9534,4217.034
3719,2012-12-21,15_99,3421.753,1661.8096,5163.9277
3720,2012-11-02,16_1,11545.767,7405.4434,19774.928
3721,2012-11-09,16_1,12361.16,2780.986,21345.135
3722,2012-11-16,16_1,11754.612,2373.8293,19477.111
3723,2012-11-23,16_1,8673.086,1656.0684,17641.61
3724,2012-11-30,16_1,11251.264,1908.14,16007.951
3725,2012-12-07,16_1,7361.977,967.28326,12798.346
3726,2012-12-14,16_1,6616.201,878.6868,12390.305
3727,2012-12-21,16_1,6629.293,1854.6946,11802.565
3728,2012-11-02,16_10,13420.055,8879.669,24229.146
3729,2012-11-09,16_10,16417.361,7328.9326,24464.004
3730,2012-11-16,16_10,13225.97,4424.406,24447.307
3731,2012-11-23,16_10,13638.921,3977.274,20355.762
3732,2012-11-30,16_10,11750.059,2258.5078,18530.568
3733,2012-12-07,16_10,9565.689,2857.6313,18172.11
3734,2012-12-14,16_10,11464.732,2943.0903,20161.748
3735,2012-12-21,16_10,9156.265,2717.807,17571.674
3736,2012-11-02,16_11,17217.654,10774.929,24075.18
3737,2012-11-09,16_11,18929.912,9297.692,26739.863
3738,2012-11-16,16_11,16920.887,5146.0474,26438.078
3739,2012-11-23,16_11,15055.37,4921.531,21060.104
3740,2012-11-30,16_11,13002.086,2499.4666,21615.729
3741,2012-12-07,16_11,10174.527,3743.2737,19198.957
3742,2012-12-14,16_11,11512.75,3967.3,16955.318
3743,2012-12-21,16_11,9809.226,4809.374,15167.607
3744,2012-11-02,16_12,4783.698,2654.004,6881.9336
3745,2012-11-09,16_12,5161.9194,2415.125,7084.034
3746,2012-11-16,16_12,4399.069,1419.4851,7559.6484
3747,2012-11-23,16_12,3882.5068,1393.553,5866.142
3748,2012-11-30,16_12,4275.994,1308.4246,6088.8257
3749,2012-12-07,16_12,3559.045,810.533,5388.1943
3750,2012-12-14,16_12,3436.2837,1560.4026,5187.251
3751,2012-12-21,16_12,4254.648,1855.0149,5103.038
3752,2012-11-02,16_13,14765.642,10437.318,19097.139
3753,2012-11-09,16_13,14724.884,5712.9937,23357.264
3754,2012-11-16,16_13,14261.255,3744.83,22712.684
3755,2012-11-23,16_13,17304.47,4863.6543,21477.164
3756,2012-11-30,16_13,14741.66,6407.954,24081.838
3757,2012-12-07,16_13,17022.994,6372.9917,19282.738
3758,2012-12-14,16_13,12440.452,4774.4985,19459.027
3759,2012-12-21,16_13,12324.289,5129.932,17419.219
3760,2012-11-02,16_14,8145.3936,3770.465,12499.358
3761,2012-11-09,16_14,7922.668,2323.3167,13862.108
3762,2012-11-16,16_14,8006.3677,1464.0946,12676.95
3763,2012-11-23,16_14,7349.1074,1603.4808,11780.114
3764,2012-11-30,16_14,6777.1357,1333.6963,10059.159
3765,2012-12-07,16_14,6014.1743,2527.326,10591.03
3766,2012-12-14,16_14,6934.777,2242.0085,10388.087
3767,2012-12-21,16_14,6123.7236,2534.7546,9404.45
3768,2012-11-02,16_16,3557.7278,2470.9812,4695.614
3769,2012-11-09,16_16,3384.432,1712.1592,5320.785
3770,2012-11-16,16_16,3279.118,1530.6035,4668.3105
3771,2012-11-23,16_16,3921.1309,2058.6794,6009.0137
3772,2012-11-30,16_16,3845.8608,1854.6152,5627.104
3773,2012-12-07,16_16,4288.9316,2418.4302,5897.808
3774,2012-12-14,16_16,4493.8306,2044.3245,6081.932
3775,2012-12-21,16_16,4679.3394,2618.2341,6217.322
3776,2012-11-02,16_17,8179.0264,5050.8555,12441.882
3777,2012-11-09,16_17,9321.166,3847.192,14080.684
3778,2012-11-16,16_17,8974.736,2845.7195,13482.739
3779,2012-11-23,16_17,9279.142,1782.5352,13708.416
3780,2012-11-30,16_17,6241.5337,1539.7681,10255.605
3781,2012-12-07,16_17,6521.5596,2461.4692,9351.791
3782,2012-12-14,16_17,6803.1445,2652.9429,9659.338
3783,2012-12-21,16_17,6776.0825,3521.0854,9905.06
3784,2012-11-02,16_18,7365.419,2068.3381,12482.403
3785,2012-11-09,16_18,5725.8833,555.16846,9490.992
3786,2012-11-16,16_18,3976.3826,0.0,7792.768
3787,2012-11-23,16_18,2849.0784,0.0,6534.5747
3788,2012-11-30,16_18,2025.7749,0.0,5281.9946
3789,2012-12-07,16_18,1762.6215,0.0,3663.221
3790,2012-12-14,16_18,1092.4352,0.0,3293.1855
3791,2012-12-21,16_18,1548.4102,0.0,3149.75
3792,2012-11-02,16_19,1732.9972,613.5622,3304.762
3793,2012-11-09,16_19,1598.6837,61.208717,3009.2498
3794,2012-11-16,16_19,1499.7181,0.0,2694.404
3795,2012-11-23,16_19,1090.9949,0.0,2182.7817
3796,2012-11-30,16_19,664.3242,0.0,1945.2004
3797,2012-12-07,16_19,858.75104,0.0,1719.6659
3798,2012-12-14,16_19,678.9459,0.0,1305.1085
3799,2012-12-21,16_19,746.15094,0.0,1488.3793
3800,2012-11-02,16_2,26706.545,15987.61,31639.506
3801,2012-11-09,16_2,24773.893,11631.471,35585.17
3802,2012-11-16,16_2,23957.506,11937.987,36716.867
3803,2012-11-23,16_2,25054.893,9696.174,41528.93
3804,2012-11-30,16_2,20370.182,9462.879,31249.457
3805,2012-12-07,16_2,20868.312,10787.129,30269.684
3806,2012-12-14,16_2,19501.072,10182.851,28325.748
3807,2012-12-21,16_2,19615.516,11518.801,26403.537
3808,2012-11-02,16_20,3757.9238,1864.9565,5462.571
3809,2012-11-09,16_20,3195.9575,1069.6635,4693.205
3810,2012-11-16,16_20,3251.2932,1114.6426,4680.8447
3811,2012-11-23,16_20,3376.0762,1076.0903,4926.215
3812,2012-11-30,16_20,3177.6272,1090.376,4346.257
3813,2012-12-07,16_20,3523.5554,1108.4359,3920.533
3814,2012-12-14,16_20,3215.8125,1308.9442,4590.013
3815,2012-12-21,16_20,2647.3975,1350.1599,4262.326
3816,2012-11-02,16_21,2306.5588,1067.2537,3780.3176
3817,2012-11-09,16_21,2411.2285,489.78925,4010.7012
3818,2012-11-16,16_21,2204.3396,501.95923,3599.325
3819,2012-11-23,16_21,2028.2616,372.43146,3492.693
3820,2012-11-30,16_21,1912.3728,482.47815,3541.816
3821,2012-12-07,16_21,2413.8025,604.0347,3885.5361
3822,2012-12-14,16_21,2148.6648,929.89246,3480.5432
3823,2012-12-21,16_21,2153.5215,1202.5453,3120.2131
3824,2012-11-02,16_22,7186.8413,4323.482,10870.757
3825,2012-11-09,16_22,6516.272,1862.6158,11107.214
3826,2012-11-16,16_22,6240.881,1476.4636,11556.273
3827,2012-11-23,16_22,6437.9917,42.853443,12658.417
3828,2012-11-30,16_22,5214.8423,0.0,9109.782
3829,2012-12-07,16_22,6074.493,1173.1434,8203.53
3830,2012-12-14,16_22,4672.1465,618.5484,7915.994
3831,2012-12-21,16_22,4699.408,1135.3237,8186.6304
3832,2012-11-02,16_23,15445.229,8286.805,19488.729
3833,2012-11-09,16_23,14943.392,6635.882,25063.764
3834,2012-11-16,16_23,17538.484,6289.947,24365.973
3835,2012-11-23,16_23,12862.67,3329.166,20148.762
3836,2012-11-30,16_23,13107.22,2479.4124,20813.322
3837,2012-12-07,16_23,11425.562,3431.9277,17327.787
3838,2012-12-14,16_23,9695.079,4289.1484,15796.725
3839,2012-12-21,16_23,9903.519,5129.1514,15010.811
3840,2012-11-02,16_24,2270.3958,680.86456,4285.0596
3841,2012-11-09,16_24,2573.9043,170.14923,5080.2983
3842,2012-11-16,16_24,3002.9512,0.0,4015.1711
3843,2012-11-23,16_24,2045.0923,0.0,3850.535
3844,2012-11-30,16_24,1888.7494,0.0,2795.8633
3845,2012-12-07,16_24,1273.9015,0.0,2768.4785
3846,2012-12-14,16_24,1235.0337,0.0,2399.8677
3847,2012-12-21,16_24,979.6005,125.728165,2307.6157
3848,2012-11-02,16_25,6843.2812,2898.686,10452.09
3849,2012-11-09,16_25,7811.857,2242.1404,11311.188
3850,2012-11-16,16_25,7587.0767,468.3112,12223.98
3851,2012-11-23,16_25,6093.4556,1134.2214,10395.528
3852,2012-11-30,16_25,6107.493,274.36166,9959.266
3853,2012-12-07,16_25,3779.0693,486.62677,6892.865
3854,2012-12-14,16_25,3316.4834,0.0,5909.5166
3855,2012-12-21,16_25,3082.0132,478.73013,5197.005
3856,2012-11-02,16_26,2144.0698,857.94617,3301.2458
3857,2012-11-09,16_26,2493.0994,826.91486,4000.428
3858,2012-11-16,16_26,2155.318,471.2227,4001.7468
3859,2012-11-23,16_26,2249.0684,291.60583,3349.3755
3860,2012-11-30,16_26,1147.9584,123.30158,2591.5813
3861,2012-12-07,16_26,1142.2273,227.98834,2035.7513
3862,2012-12-14,16_26,759.13367,339.01172,2140.024
3863,2012-12-21,16_26,933.7011,29.247883,1700.5027
3864,2012-11-02,16_27,851.0207,405.5603,1298.0049
3865,2012-11-09,16_27,773.611,286.01553,1305.8678
3866,2012-11-16,16_27,943.76776,304.78354,1476.6089
3867,2012-11-23,16_27,690.9263,81.41393,1210.6029
3868,2012-11-30,16_27,480.88464,109.197,1039.9707
3869,2012-12-07,16_27,532.4602,33.605762,986.92
3870,2012-12-14,16_27,594.1281,143.71411,973.9284
3871,2012-12-21,16_27,527.26276,74.758255,882.42377
3872,2012-11-02,16_28,456.25183,25.439508,879.5952
3873,2012-11-09,16_28,250.75633,0.0,718.71124
3874,2012-11-16,16_28,154.67287,0.0,575.9855
3875,2012-11-23,16_28,122.2935,0.0,415.59036
3876,2012-11-30,16_28,100.395775,0.0,326.8162
3877,2012-12-07,16_28,128.49347,0.0,275.5411
3878,2012-12-14,16_28,238.8093,0.0,261.7512
3879,2012-12-21,16_28,105.73167,0.0,270.95633
3880,2012-11-02,16_29,1829.8142,949.63446,2717.2024
3881,2012-11-09,16_29,1588.7961,456.67093,2619.8186
3882,2012-11-16,16_29,1539.254,373.66867,2824.7476
3883,2012-11-23,16_29,1337.9985,226.83136,2456.598
3884,2012-11-30,16_29,1038.6226,216.97183,1926.542
3885,2012-12-07,16_29,1236.643,287.74698,1874.9932
3886,2012-12-14,16_29,1349.6722,556.70605,2152.4863
3887,2012-12-21,16_29,1313.7048,475.74197,1899.4382
3888,2012-11-02,16_3,7134.611,4424.38,10041.715
3889,2012-11-09,16_3,7267.9517,2822.0305,11338.96
3890,2012-11-16,16_3,7249.0566,2423.911,11122.778
3891,2012-11-23,16_3,7050.4307,1411.6907,11088.194
3892,2012-11-30,16_3,5574.991,2193.1091,10140.974
3893,2012-12-07,16_3,7497.408,2210.4734,9917.285
3894,2012-12-14,16_3,4987.866,1957.0542,8002.966
3895,2012-12-21,16_3,7305.746,2036.5084,8772.121
3896,2012-11-02,16_30,1088.2812,517.43506,1868.1659
3897,2012-11-09,16_30,818.02374,327.71747,1647.4358
3898,2012-11-16,16_30,834.7439,213.17537,1631.3547
3899,2012-11-23,16_30,925.3675,169.06322,1546.0577
3900,2012-11-30,16_30,733.99634,52.750652,1255.5253
3901,2012-12-07,16_30,996.3854,216.47943,1495.801
3902,2012-12-14,16_30,698.97595,62.96463,1382.1189
3903,2012-12-21,16_30,581.80225,53.504883,1338.1005
3904,2012-11-02,16_31,1386.2634,378.22348,2303.2737
3905,2012-11-09,16_31,1071.9033,0.0,2164.686
3906,2012-11-16,16_31,1289.4438,0.0,2129.9387
3907,2012-11-23,16_31,1295.4155,0.0,2130.1594
3908,2012-11-30,16_31,832.1541,0.0,1444.524
3909,2012-12-07,16_31,460.07962,0.0,1253.5723
3910,2012-12-14,16_31,580.2005,0.0,1087.1349
3911,2012-12-21,16_31,466.48746,0.0,966.83875
3912,2012-11-02,16_32,4042.5256,2270.998,5766.637
3913,2012-11-09,16_32,3926.3213,1376.9205,5060.3813
3914,2012-11-16,16_32,3557.6104,1211.6448,4822.7314
3915,2012-11-23,16_32,2409.1045,838.90063,4505.822
3916,2012-11-30,16_32,2614.4746,1014.7478,4004.871
3917,2012-12-07,16_32,2638.4343,1073.9208,3461.0955
3918,2012-12-14,16_32,2575.8738,1506.5887,3996.896
3919,2012-12-21,16_32,2694.7805,1292.3014,3941.313
3920,2012-11-02,16_33,2758.5615,1507.9692,4629.669
3921,2012-11-09,16_33,3160.2288,328.29083,5448.896
3922,2012-11-16,16_33,2979.057,149.96983,4762.3047
3923,2012-11-23,16_33,2870.6084,0.0,4789.7944
3924,2012-11-30,16_33,2691.517,56.48494,3574.041
3925,2012-12-07,16_33,1961.9258,110.01913,3237.3018
3926,2012-12-14,16_33,1677.496,204.11156,2547.251
3927,2012-12-21,16_33,1698.5591,310.68283,2406.6313
3928,2012-11-02,16_34,6571.542,4350.445,9259.323
3929,2012-11-09,16_34,7055.848,2770.4146,10721.195
3930,2012-11-16,16_34,6954.842,1236.9368,10888.061
3931,2012-11-23,16_34,4437.1357,426.48834,8580.607
3932,2012-11-30,16_34,4476.121,1131.8728,7150.481
3933,2012-12-07,16_34,4269.0415,1198.3396,6691.0405
3934,2012-12-14,16_34,4032.0679,1114.7188,6300.488
3935,2012-12-21,16_34,3843.89,1352.3923,5976.197
3936,2012-11-02,16_35,60.759384,37.190853,88.79525
3937,2012-11-09,16_35,48.502445,22.334892,95.028984
3938,2012-11-16,16_35,50.455414,10.026643,82.011086
3939,2012-11-23,16_35,40.19241,6.1139035,90.08006
3940,2012-11-30,16_35,46.920986,0.8827968,86.268105
3941,2012-12-07,16_35,48.94763,0.0,100.25547
3942,2012-12-14,16_35,39.112373,2.475587,84.9301
3943,2012-12-21,16_35,36.376614,0.0,75.13601
3944,2012-11-02,16_36,1338.7627,656.4444,2233.99
3945,2012-11-09,16_36,1131.1338,357.67203,1746.5573
3946,2012-11-16,16_36,1150.263,268.50296,1940.8035
3947,2012-11-23,16_36,997.17114,148.14743,1990.9155
3948,2012-11-30,16_36,735.534,84.821655,1334.988
3949,2012-12-07,16_36,731.3922,113.86145,1290.9125
3950,2012-12-14,16_36,507.7746,138.74846,1176.6848
3951,2012-12-21,16_36,584.212,154.34697,1053.143
3952,2012-11-02,16_38,39458.676,27065.338,53999.29
3953,2012-11-09,16_38,36149.94,23714.127,56491.047
3954,2012-11-16,16_38,37779.656,17599.963,57898.387
3955,2012-11-23,16_38,41546.914,18677.895,65722.266
3956,2012-11-30,16_38,42811.2,17618.025,64316.734
3957,2012-12-07,16_38,46722.266,16318.58,58641.04
3958,2012-12-14,16_38,43277.61,20977.193,60819.55
3959,2012-12-21,16_38,42477.664,24649.004,59899.125
3960,2012-11-02,16_4,14691.059,8060.2236,20151.877
3961,2012-11-09,16_4,17086.7,8107.4917,23613.15
3962,2012-11-16,16_4,9726.589,2917.9192,23280.799
3963,2012-11-23,16_4,13923.64,2939.625,21832.877
3964,2012-11-30,16_4,11188.434,3212.455,20456.164
3965,2012-12-07,16_4,11432.906,3949.009,19637.348
3966,2012-12-14,16_4,10250.294,3364.1328,17116.443
3967,2012-12-21,16_4,10096.965,2841.4695,16567.09
3968,2012-11-02,16_40,28331.727,20498.568,38457.023
3969,2012-11-09,16_40,29840.33,16949.998,43653.844
3970,2012-11-16,16_40,19450.773,14722.425,43355.94
3971,2012-11-23,16_40,25787.445,11679.753,44788.21
3972,2012-11-30,16_40,25454.56,13639.67,42935.617
3973,2012-12-07,16_40,28238.137,15191.625,39013.98
3974,2012-12-14,16_40,26564.48,13440.552,43145.375
3975,2012-12-21,16_40,26929.895,13120.295,42064.37
3976,2012-11-02,16_41,674.4333,263.48026,1140.6519
3977,2012-11-09,16_41,791.41583,196.65787,1274.0392
3978,2012-11-16,16_41,752.40686,308.97195,1156.3241
3979,2012-11-23,16_41,614.2518,234.13193,1182.0367
3980,2012-11-30,16_41,678.73206,268.4256,1134.9781
3981,2012-12-07,16_41,553.5738,204.00983,973.3767
3982,2012-12-14,16_41,599.7614,210.17186,951.861
3983,2012-12-21,16_41,592.58154,212.633,975.8412
3984,2012-11-02,16_42,5700.9556,2996.9001,8480.511
3985,2012-11-09,16_42,4250.325,2402.2197,8888.06
3986,2012-11-16,16_42,5101.7715,544.0896,8350.92
3987,2012-11-23,16_42,4979.256,766.45306,7557.833
3988,2012-11-30,16_42,3483.8716,843.57153,5923.7983
3989,2012-12-07,16_42,3561.6997,1071.7357,5603.3936
3990,2012-12-14,16_42,3727.6865,1064.3113,5656.106
3991,2012-12-21,16_42,3226.2678,1340.6254,5192.8257
3992,2012-11-02,16_44,4326.1973,2936.891,8409.65
3993,2012-11-09,16_44,6099.6816,1226.1064,10218.993
3994,2012-11-16,16_44,3931.712,221.42676,8745.58
3995,2012-11-23,16_44,4518.74,0.0,8630.53
3996,2012-11-30,16_44,2914.0447,0.0,7060.96
3997,2012-12-07,16_44,3100.8982,289.7593,7412.307
3998,2012-12-14,16_44,2732.2056,0.0,5769.51
3999,2012-12-21,16_44,2753.429,7.7064805,5305.6426
4000,2012-11-02,16_45,3.7349985,1.1918778,5.8614435
