,Date,key_Store_Dept,pred,p_20,p_80
6396,2012-11-30,1_33,6359.898,3491.3848,8497.539
6397,2012-12-07,1_33,6018.977,3064.84,9642.821
6398,2012-12-14,1_33,5661.3545,3017.6194,7986.157
6399,2012-12-21,1_33,5282.0024,1952.601,7828.5415
6400,2012-11-02,1_34,10823.702,8629.269,13372.06
6401,2012-11-09,1_34,10821.887,7129.174,14574.496
6402,2012-11-16,1_34,9875.087,5420.8677,15488.472
6403,2012-11-23,1_34,10415.013,5334.669,14726.4
6404,2012-11-30,1_34,9280.963,4336.994,14241.329
6405,2012-12-07,1_34,7351.7173,3723.0974,12139.659
6406,2012-12-14,1_34,7666.2036,3119.3076,12713.933
6407,2012-12-21,1_34,7351.19,2770.4272,11349.819
6408,2012-11-02,1_35,1614.4197,1085.6938,2328.0437
6409,2012-11-09,1_35,1408.4932,723.0985,2311.1985
6410,2012-11-16,1_35,1676.3163,537.1176,2745.755
6411,2012-11-23,1_35,2473.2766,310.26532,2661.4224
6412,2012-11-30,1_35,1332.6753,202.18117,2633.5388
6413,2012-12-07,1_35,1587.5142,320.05478,2724.764
6414,2012-12-14,1_35,1132.9491,114.36175,2630.8464
6415,2012-12-21,1_35,1139.1619,102.630135,2009.5039
6416,2012-11-02,1_36,993.0054,510.87225,1528.4114
6417,2012-11-09,1_36,1081.871,178.57605,1730.7048
6418,2012-11-16,1_36,928.7402,0.0,1492.7451
6419,2012-11-23,1_36,758.75195,0.0,1654.8309
6420,2012-11-30,1_36,534.8073,0.0,1170.7683
6421,2012-12-07,1_36,526.71185,0.0,999.64996
6422,2012-12-14,1_36,386.02246,0.0,817.7611
6423,2012-12-21,1_36,229.30269,0.0,705.6602
6424,2012-11-02,1_37,2723.6416,1768.9119,3639.7673
6425,2012-11-09,1_37,3013.637,1961.1526,4445.452
6426,2012-11-16,1_37,3115.1616,1593.9,4346.6636
6427,2012-11-23,1_37,3632.5383,1449.597,4490.756
6428,2012-11-30,1_37,2844.7812,1204.9767,3558.9473
6429,2012-12-07,1_37,2390.4224,677.5586,3684.5032
6430,2012-12-14,1_37,3438.833,560.5832,3831.303
6431,2012-12-21,1_37,1745.1033,432.14627,3833.2605
6432,2012-11-02,1_38,70476.64,59397.5,82347.92
6433,2012-11-09,1_38,73780.75,59406.05,85822.62
6434,2012-11-16,1_38,72008.6,56646.207,85156.68
6435,2012-11-23,1_38,68751.76,51553.418,82223.89
6436,2012-11-30,1_38,67001.85,49586.88,88862.33
6437,2012-12-07,1_38,67693.0,44639.72,89890.34
6438,2012-12-14,1_38,71399.61,45518.992,93348.74
6439,2012-12-21,1_38,62622.59,45353.203,85644.04
6440,2012-11-02,1_4,38616.55,32307.527,46439.75
6441,2012-11-09,1_4,41711.973,28018.496,48495.043
6442,2012-11-16,1_4,40882.496,26449.57,47125.395
6443,2012-11-23,1_4,37432.125,25513.0,45943.656
6444,2012-11-30,1_4,38914.023,23858.729,49054.93
6445,2012-12-07,1_4,38458.426,22464.945,51891.266
6446,2012-12-14,1_4,45652.49,22437.967,55716.324
6447,2012-12-21,1_4,29442.627,21773.729,47498.082
6448,2012-11-02,1_40,63133.61,52937.812,72103.195
6449,2012-11-09,1_40,62948.33,49687.668,74955.74
6450,2012-11-16,1_40,61441.38,46255.63,77415.87
6451,2012-11-23,1_40,64098.844,43369.727,80519.33
6452,2012-11-30,1_40,51802.23,35413.41,71427.79
6453,2012-12-07,1_40,58527.47,39166.293,82087.2
6454,2012-12-14,1_40,57128.17,36739.78,78665.18
6455,2012-12-21,1_40,61612.92,27736.965,84585.57
6456,2012-11-02,1_41,1651.6329,1100.2251,2339.0513
6457,2012-11-09,1_41,1658.5111,630.731,2237.6616
6458,2012-11-16,1_41,1456.7775,382.9918,2179.1006
6459,2012-11-23,1_41,1533.4587,533.2386,2128.05
6460,2012-11-30,1_41,1830.305,335.39792,2495.0356
6461,2012-12-07,1_41,1200.858,233.30533,1753.6084
6462,2012-12-14,1_41,372.0373,190.16946,1831.2251
6463,2012-12-21,1_41,1134.1334,186.31233,1819.6082
6464,2012-11-02,1_42,7616.966,5871.152,9671.361
6465,2012-11-09,1_42,7163.9546,4762.6147,9958.468
6466,2012-11-16,1_42,7130.98,4575.464,10898.93
6467,2012-11-23,1_42,7654.7837,3888.029,10834.514
6468,2012-11-30,1_42,6958.503,3658.2861,10234.168
6469,2012-12-07,1_42,7228.0176,4038.259,10781.105
6470,2012-12-14,1_42,7281.095,2165.14,10753.97
6471,2012-12-21,1_42,7320.3613,3293.8247,11537.659
6472,2012-11-02,1_44,6490.7188,4858.0757,8690.671
6473,2012-11-09,1_44,6566.958,4364.164,10047.244
6474,2012-11-16,1_44,7342.4785,3112.1113,10856.134
6475,2012-11-23,1_44,5638.3965,2411.006,8983.397
6476,2012-11-30,1_44,5595.9927,2036.2201,8497.375
6477,2012-12-07,1_44,6493.2437,2510.4568,9105.022
6478,2012-12-14,1_44,4848.4634,1580.6945,7921.14
6479,2012-12-21,1_44,4952.921,1238.7197,8167.67
6480,2012-11-02,1_45,15.207736,1.2456094,22.175978
6481,2012-11-09,1_45,11.1609535,0.0,19.909573
6482,2012-11-16,1_45,9.735998,0.0,18.98342
6483,2012-11-23,1_45,5.374311,0.0,17.44691
6484,2012-11-30,1_45,7.7375536,0.0,16.320219
6485,2012-12-07,1_45,8.2478075,0.0,16.606312
6486,2012-12-14,1_45,1.1031643,0.0,13.428755
6487,2012-12-21,1_45,0.0,0.0,13.052476
6488,2012-11-02,1_46,18958.508,14841.63,23541.836
6489,2012-11-09,1_46,18721.482,14160.814,23581.193
6490,2012-11-16,1_46,17532.395,11080.169,22979.95
6491,2012-11-23,1_46,18780.207,10882.34,25894.146
6492,2012-11-30,1_46,18822.566,10230.404,26029.012
6493,2012-12-07,1_46,19537.242,10146.624,26664.762
6494,2012-12-14,1_46,20068.133,10873.311,27801.4
6495,2012-12-21,1_46,23969.77,10237.524,28844.57
6496,2012-11-02,1_47,0.0,0.0,6.613452
6497,2012-11-09,1_47,0.45079833,0.0,9.990693
6498,2012-11-16,1_47,0.0,0.0,7.140937
6499,2012-11-23,1_47,0.0,0.0,8.702679
6500,2012-11-30,1_47,0.0,0.0,6.1802316
6501,2012-12-07,1_47,0.0,0.0,5.7947636
6502,2012-12-14,1_47,0.0,0.0,6.4592485
6503,2012-12-21,1_47,0.0,0.0,7.9581804
6504,2012-11-02,1_48,2769.4316,1503.8898,3777.3457
6505,2012-11-09,1_48,1761.8761,817.8482,3556.5444
6506,2012-11-16,1_48,1810.5508,56.25761,3364.0466
6507,2012-11-23,1_48,1308.8851,0.0,3410.528
6508,2012-11-30,1_48,1185.4274,0.0,2876.2522
6509,2012-12-07,1_48,1374.9993,0.0,3090.2827
6510,2012-12-14,1_48,990.1643,0.0,2363.306
6511,2012-12-21,1_48,1084.0135,0.0,2352.2488
6512,2012-11-02,1_49,11046.134,8704.773,13184.828
6513,2012-11-09,1_49,10894.522,7296.722,13391.969
6514,2012-11-16,1_49,9353.074,6194.56,13230.702
6515,2012-11-23,1_49,10096.759,5918.475,14081.597
6516,2012-11-30,1_49,10798.932,5434.8677,15286.257
6517,2012-12-07,1_49,10486.481,5229.9185,15284.632
6518,2012-12-14,1_49,11057.657,5281.222,15705.73
6519,2012-12-21,1_49,10415.612,4460.328,15319.53
6520,2012-11-02,1_5,22786.953,18960.818,29049.107
6521,2012-11-09,1_5,22607.947,16254.356,31486.68
6522,2012-11-16,1_5,22825.63,13208.004,31736.355
6523,2012-11-23,1_5,21764.5,13365.618,30797.81
6524,2012-11-30,1_5,22593.46,13099.922,28826.066
6525,2012-12-07,1_5,22485.615,11838.8125,30419.025
6526,2012-12-14,1_5,24024.21,12717.891,29431.494
6527,2012-12-21,1_5,21695.578,13304.065,27897.613
6528,2012-11-02,1_51,0.0,0.0,458.13608
6529,2012-11-09,1_51,0.0,0.0,519.04474
6530,2012-11-16,1_51,0.0,0.0,504.7926
6531,2012-11-23,1_51,0.0,0.0,562.82117
6532,2012-11-30,1_51,0.0,0.0,575.9819
6533,2012-12-07,1_51,0.0,0.0,643.8067
6534,2012-12-14,1_51,0.0,0.0,670.0257
6535,2012-12-21,1_51,0.0,0.0,659.7718
6536,2012-11-02,1_52,2604.3154,1878.1969,3355.4573
6537,2012-11-09,1_52,2557.9072,1402.1698,3601.1392
6538,2012-11-16,1_52,2253.8408,1301.1744,3657.1335
6539,2012-11-23,1_52,2436.9143,847.8817,4145.6523
6540,2012-11-30,1_52,2369.071,452.6037,3741.795
6541,2012-12-07,1_52,2142.7349,405.3112,3385.7375
6542,2012-12-14,1_52,1823.2666,44.501377,2838.9414
6543,2012-12-21,1_52,1526.9387,99.87556,3012.0916
6544,2012-11-02,1_54,21.217983,1.0763252,38.10458
6545,2012-11-09,1_54,23.670313,0.0,48.470005
6546,2012-11-16,1_54,18.968407,0.0,41.74254
6547,2012-11-23,1_54,18.123875,0.0,34.665123
6548,2012-11-30,1_54,9.413235,0.0,32.456463
6549,2012-12-07,1_54,19.823353,0.0,39.6606
6550,2012-12-14,1_54,15.760192,0.0,35.453278
6551,2012-12-21,1_54,21.166048,0.0,37.01043
6552,2012-11-02,1_55,10948.881,7636.842,14242.327
6553,2012-11-09,1_55,9927.048,5270.684,13879.926
6554,2012-11-16,1_55,9448.186,4070.7668,14529.912
6555,2012-11-23,1_55,9837.02,4403.3203,15878.749
6556,2012-11-30,1_55,9668.643,3982.9988,15711.079
6557,2012-12-07,1_55,11882.294,4475.5835,14607.6455
6558,2012-12-14,1_55,9331.319,3797.126,13154.19
6559,2012-12-21,1_55,6811.9624,2789.6467,13841.671
6560,2012-11-02,1_56,1215.7551,715.15686,1724.2867
6561,2012-11-09,1_56,1429.9225,858.9348,1881.9573
6562,2012-11-16,1_56,1400.3093,819.2852,2024.4478
6563,2012-11-23,1_56,1338.1151,570.3207,1786.5148
6564,2012-11-30,1_56,1338.1475,428.01083,2086.1804
6565,2012-12-07,1_56,1366.4034,516.3893,1946.3229
6566,2012-12-14,1_56,1460.7372,476.5405,2195.418
6567,2012-12-21,1_56,1061.3514,131.46652,2008.9144
6568,2012-11-02,1_58,4964.0474,3291.3096,6648.5425
6569,2012-11-09,1_58,5558.634,3535.6628,8080.4414
6570,2012-11-16,1_58,5470.7095,2957.7188,8497.63
6571,2012-11-23,1_58,6384.678,1867.0409,7143.9575
6572,2012-11-30,1_58,4816.332,1342.8608,6725.529
6573,2012-12-07,1_58,5112.738,1441.6487,6657.659
6574,2012-12-14,1_58,4369.054,1184.8896,6528.579
6575,2012-12-21,1_58,4405.5566,1095.5233,5876.4995
6576,2012-11-02,1_59,147.87784,62.20588,295.46487
6577,2012-11-09,1_59,211.6549,50.10476,298.7213
6578,2012-11-16,1_59,149.39433,9.173361,310.39026
6579,2012-11-23,1_59,153.59628,9.620479,250.4494
6580,2012-11-30,1_59,166.98355,1.9952648,265.81207
6581,2012-12-07,1_59,124.826584,0.0,273.70044
6582,2012-12-14,1_59,132.73994,0.0,257.02124
6583,2012-12-21,1_59,76.18479,0.0,224.35979
6584,2012-11-02,1_6,3859.9163,2766.725,5406.335
6585,2012-11-09,1_6,3912.038,2012.5437,6114.911
6586,2012-11-16,1_6,3813.6006,2123.1597,5074.2373
6587,2012-11-23,1_6,3624.7922,1368.1904,5354.5957
6588,2012-11-30,1_6,3442.6963,1559.9601,4749.538
6589,2012-12-07,1_6,3348.8936,1310.0162,5569.371
6590,2012-12-14,1_6,3515.2764,1050.1836,4781.3096
6591,2012-12-21,1_6,2837.146,905.97107,4731.926
6592,2012-11-02,1_60,1082.0046,621.6046,1432.8971
6593,2012-11-09,1_60,982.103,504.903,1381.6753
6594,2012-11-16,1_60,1073.6836,315.19727,1617.2185
6595,2012-11-23,1_60,1120.656,321.65823,1753.9908
6596,2012-11-30,1_60,1154.8062,318.35458,1742.5527
6597,2012-12-07,1_60,1122.7649,290.07446,1797.4324
6598,2012-12-14,1_60,851.27185,44.19256,1338.3846
6599,2012-12-21,1_60,768.47314,48.168495,1267.2611
6600,2012-11-02,1_67,7537.523,4983.8057,9422.478
6601,2012-11-09,1_67,7756.524,3678.18,9810.915
6602,2012-11-16,1_67,6129.1763,3339.0771,9140.039
6603,2012-11-23,1_67,6291.2456,2727.6208,9751.723
6604,2012-11-30,1_67,5881.3423,2119.3164,8664.91
6605,2012-12-07,1_67,4856.109,2658.3494,8191.5522
6606,2012-12-14,1_67,5763.3994,2941.7297,8644.275
6607,2012-12-21,1_67,6436.635,2656.634,8543.794
6608,2012-11-02,1_7,22177.11,16957.541,27108.094
6609,2012-11-09,1_7,21427.18,13322.151,29132.217
6610,2012-11-16,1_7,20396.727,11425.421,28965.217
6611,2012-11-23,1_7,19400.541,12825.539,28531.742
6612,2012-11-30,1_7,19862.885,9825.369,26887.867
6613,2012-12-07,1_7,20600.98,11384.78,28109.219
6614,2012-12-14,1_7,18493.658,10353.006,28851.023
6615,2012-12-21,1_7,16398.822,10359.619,27710.055
6616,2012-11-02,1_71,1812.4424,1055.1321,2562.8875
6617,2012-11-09,1_71,2052.11,895.81146,2898.59
6618,2012-11-16,1_71,2005.6921,595.4386,2833.4832
6619,2012-11-23,1_71,1694.6642,522.57684,2949.2266
6620,2012-11-30,1_71,2016.7256,547.0974,2532.9653
6621,2012-12-07,1_71,1876.1489,549.16504,2665.2197
6622,2012-12-14,1_71,1832.2133,701.573,2435.378
6623,2012-12-21,1_71,1748.9574,232.54454,2879.848
6624,2012-11-02,1_72,37296.58,31194.26,43786.848
6625,2012-11-09,1_72,37172.457,30564.096,47182.324
6626,2012-11-16,1_72,38438.55,27966.965,49737.367
6627,2012-11-23,1_72,36226.066,26992.354,48288.273
6628,2012-11-30,1_72,39735.742,28605.559,49809.57
6629,2012-12-07,1_72,38932.914,27847.258,49718.152
6630,2012-12-14,1_72,40099.086,23805.93,55901.43
6631,2012-12-21,1_72,35685.9,22426.148,53556.406
6632,2012-11-02,1_74,9525.381,7245.4766,11307.835
6633,2012-11-09,1_74,9480.947,5853.147,13422.217
6634,2012-11-16,1_74,9848.06,6177.164,12378.092
6635,2012-11-23,1_74,10345.065,6690.4424,14170.844
6636,2012-11-30,1_74,10974.665,6103.2524,15253.832
6637,2012-12-07,1_74,10417.63,5899.8257,15303.76
6638,2012-12-14,1_74,7547.8154,3717.4624,14020.301
6639,2012-12-21,1_74,9057.826,3243.9785,12724.489
6640,2012-11-02,1_77,61.64668,0.0,484.78076
6641,2012-11-09,1_77,256.17764,0.0,746.0847
6642,2012-11-16,1_77,206.74925,0.0,687.58984
6643,2012-11-23,1_77,253.74263,0.0,757.4199
6644,2012-11-30,1_77,113.54978,0.0,623.434
6645,2012-12-07,1_77,267.12668,0.0,869.0534
6646,2012-12-14,1_77,281.71176,0.0,881.49536
6647,2012-12-21,1_77,228.65611,0.0,797.8563
6648,2012-11-02,1_78,140.71698,0.0,523.2734
6649,2012-11-09,1_78,255.73195,0.0,667.102
6650,2012-11-16,1_78,258.58762,0.0,727.59674
6651,2012-11-23,1_78,262.5386,0.0,679.8776
6652,2012-11-30,1_78,254.61497,0.0,695.5887
6653,2012-12-07,1_78,299.55035,0.0,881.7313
6654,2012-12-14,1_78,308.87595,0.0,992.86395
6655,2012-12-21,1_78,230.7982,0.0,951.76154
6656,2012-11-02,1_79,34928.402,27712.59,40401.88
6657,2012-11-09,1_79,35646.88,25140.379,43467.105
6658,2012-11-16,1_79,31276.713,22513.033,38629.74
6659,2012-11-23,1_79,31861.55,17777.027,41018.16
6660,2012-11-30,1_79,31214.33,22209.986,42086.973
6661,2012-12-07,1_79,34159.246,22651.932,44067.195
6662,2012-12-14,1_79,31018.537,21907.777,42083.81
6663,2012-12-21,1_79,32460.967,16069.857,48480.652
6664,2012-11-02,1_8,41013.953,33732.332,47010.14
6665,2012-11-09,1_8,39690.613,28803.898,49623.23
6666,2012-11-16,1_8,39489.36,29384.445,46710.508
6667,2012-11-23,1_8,38409.902,27401.809,49753.875
6668,2012-11-30,1_8,41779.215,23915.682,57081.113
6669,2012-12-07,1_8,36340.88,20978.037,58922.363
6670,2012-12-14,1_8,35017.08,19480.43,54020.973
6671,2012-12-21,1_8,36059.12,18411.994,48027.19
6672,2012-11-02,1_80,20051.938,15425.669,24030.295
6673,2012-11-09,1_80,21006.043,16434.422,25328.074
6674,2012-11-16,1_80,21570.805,14791.651,26682.277
6675,2012-11-23,1_80,20766.3,12447.168,29392.213
6676,2012-11-30,1_80,20398.844,12153.037,27844.996
6677,2012-12-07,1_80,24327.86,12564.331,31251.229
6678,2012-12-14,1_80,18664.406,10196.6,27273.06
6679,2012-12-21,1_80,24446.488,10407.555,25189.156
6680,2012-11-02,1_81,32766.404,24532.732,37428.613
6681,2012-11-09,1_81,32183.137,25147.828,37794.43
6682,2012-11-16,1_81,29020.06,22226.496,37241.766
6683,2012-11-23,1_81,30405.336,19012.336,39487.176
6684,2012-11-30,1_81,26841.453,16898.695,37840.01
6685,2012-12-07,1_81,28815.238,15727.175,42725.41
6686,2012-12-14,1_81,32984.44,14546.614,39735.074
6687,2012-12-21,1_81,28831.39,18302.83,40403.188
6688,2012-11-02,1_82,21343.95,17277.87,27474.682
6689,2012-11-09,1_82,21626.77,14972.018,29433.52
6690,2012-11-16,1_82,23091.475,15031.258,27717.045
6691,2012-11-23,1_82,20733.53,12153.403,28642.883
6692,2012-11-30,1_82,22364.117,11409.415,30346.768
6693,2012-12-07,1_82,0.0,9244.743,29060.773
6694,2012-12-14,1_82,17862.326,8926.838,27955.6
6695,2012-12-21,1_82,16969.22,5657.2285,24920.13
6696,2012-11-02,1_83,5768.802,4030.2927,7271.157
6697,2012-11-09,1_83,5784.6074,4112.4644,7614.484
6698,2012-11-16,1_83,6087.6074,4143.2983,8071.925
6699,2012-11-23,1_83,5451.6714,3310.4011,7364.0957
6700,2012-11-30,1_83,5121.5576,2779.3867,7534.752
6701,2012-12-07,1_83,5619.5977,2807.0264,9199.394
6702,2012-12-14,1_83,5443.246,2229.857,9952.845
6703,2012-12-21,1_83,5784.047,2115.6035,8573.121
6704,2012-11-02,1_85,3852.0935,2685.545,4817.4146
6705,2012-11-09,1_85,4226.895,2112.9705,4764.282
6706,2012-11-16,1_85,3771.1023,1428.3147,5560.727
6707,2012-11-23,1_85,2917.2107,918.993,4823.2676
6708,2012-11-30,1_85,3369.5432,859.7881,4614.6055
6709,2012-12-07,1_85,3009.8894,877.891,4217.4883
6710,2012-12-14,1_85,2969.98,761.9347,4462.686
6711,2012-12-21,1_85,2877.9084,608.013,4569.9697
6712,2012-11-02,1_87,55051.344,48251.2,63022.516
6713,2012-11-09,1_87,51537.42,41662.324,61957.453
6714,2012-11-16,1_87,52524.336,38474.19,60712.92
6715,2012-11-23,1_87,52438.25,34389.21,68073.54
6716,2012-11-30,1_87,44649.28,34972.93,65043.7
6717,2012-12-07,1_87,49737.82,30175.18,65589.09
6718,2012-12-14,1_87,50275.324,31006.879,66977.43
6719,2012-12-21,1_87,53310.72,34242.984,61530.742
6720,2012-11-02,1_9,44137.63,33491.07,51184.07
6721,2012-11-09,1_9,40495.566,26939.736,52975.09
6722,2012-11-16,1_9,38692.285,26150.88,48550.004
6723,2012-11-23,1_9,43557.953,25585.807,49761.56
6724,2012-11-30,1_9,36450.15,23408.78,49972.035
6725,2012-12-07,1_9,39463.656,24955.4,49098.14
6726,2012-12-14,1_9,37439.863,17762.871,51371.5
6727,2012-12-21,1_9,38391.33,20889.13,51278.78
6728,2012-11-02,1_90,88742.88,74930.32,102803.1
6729,2012-11-09,1_90,91252.61,69548.28,108765.625
6730,2012-11-16,1_90,87923.96,63763.695,106494.69
6731,2012-11-23,1_90,82908.52,58228.543,102556.86
6732,2012-11-30,1_90,77114.39,49035.168,102028.664
6733,2012-12-07,1_90,86602.69,58393.9,105473.54
6734,2012-12-14,1_90,87689.47,55862.336,110471.875
6735,2012-12-21,1_90,70506.85,50475.555,105516.84
6736,2012-11-02,1_91,61532.59,52428.61,71845.91
6737,2012-11-09,1_91,60088.06,50997.113,77336.734
6738,2012-11-16,1_91,58024.824,46616.156,76352.39
6739,2012-11-23,1_91,59455.055,41272.367,77611.98
6740,2012-11-30,1_91,53450.387,39125.29,73592.73
6741,2012-12-07,1_91,55569.605,39584.887,76201.02
6742,2012-12-14,1_91,47830.426,34983.918,72466.39
6743,2012-12-21,1_91,50817.637,31256.508,74283.02
6744,2012-11-02,1_92,144349.31,126910.96,162926.62
6745,2012-11-09,1_92,146928.4,119972.16,176598.66
6746,2012-11-16,1_92,144227.84,107444.45,176554.9
6747,2012-11-23,1_92,136863.02,98906.49,169755.56
6748,2012-11-30,1_92,131845.39,95355.72,159395.61
6749,2012-12-07,1_92,139847.75,98713.67,175186.5
6750,2012-12-14,1_92,139039.0,92999.305,178086.75
6751,2012-12-21,1_92,140164.05,96838.06,173062.42
6752,2012-11-02,1_93,74231.63,59418.215,87599.11
6753,2012-11-09,1_93,73908.25,59525.637,89253.56
6754,2012-11-16,1_93,76358.836,58263.574,89958.29
6755,2012-11-23,1_93,64479.69,52112.47,89609.6
6756,2012-11-30,1_93,71148.11,52455.73,92243.766
6757,2012-12-07,1_93,75585.484,52494.17,98642.3
6758,2012-12-14,1_93,72637.58,52780.793,92931.19
6759,2012-12-21,1_93,75469.23,46405.145,96303.38
6760,2012-11-02,1_94,62819.406,52221.617,73659.64
6761,2012-11-09,1_94,62429.89,49739.457,74674.69
6762,2012-11-16,1_94,60585.137,41230.9,80519.305
6763,2012-11-23,1_94,62246.72,40540.527,82550.47
6764,2012-11-30,1_94,60104.27,39160.5,79663.12
6765,2012-12-07,1_94,63041.695,40938.785,77671.64
6766,2012-12-14,1_94,57970.047,36947.453,79584.484
6767,2012-12-21,1_94,56564.773,35637.016,74825.53
6768,2012-11-02,1_95,122805.74,104322.83,145856.78
6769,2012-11-09,1_95,129417.13,99183.984,155653.36
6770,2012-11-16,1_95,122100.3,95034.15,148094.97
6771,2012-11-23,1_95,120823.88,90841.48,150650.6
6772,2012-11-30,1_95,111534.1,81171.1,139257.53
6773,2012-12-07,1_95,114692.52,80368.914,146161.02
6774,2012-12-14,1_95,110749.57,78674.0,140526.55
6775,2012-12-21,1_95,111330.15,84140.85,141015.52
6776,2012-11-02,1_96,38515.53,31930.436,45630.58
6777,2012-11-09,1_96,36660.973,26961.506,45923.65
6778,2012-11-16,1_96,34938.957,24087.123,46427.28
6779,2012-11-23,1_96,35527.207,23561.996,46818.953
6780,2012-11-30,1_96,34452.844,19099.088,45546.715
6781,2012-12-07,1_96,34402.6,19475.309,49742.41
6782,2012-12-14,1_96,34305.207,20068.84,48574.31
6783,2012-12-21,1_96,32238.074,18608.477,47285.76
6784,2012-11-02,1_97,36808.6,30661.756,42402.68
6785,2012-11-09,1_97,37800.336,27959.793,44111.105
6786,2012-11-16,1_97,38560.62,26412.809,45436.613
6787,2012-11-23,1_97,37077.027,26050.75,48932.875
6788,2012-11-30,1_97,35288.637,26085.494,47876.414
6789,2012-12-07,1_97,40591.473,25037.316,47731.062
6790,2012-12-14,1_97,38515.914,24074.127,46985.82
6791,2012-12-21,1_97,27367.805,19875.129,46434.99
6792,2012-11-02,1_98,13454.378,9588.285,17131.135
6793,2012-11-09,1_98,12778.338,8224.149,16534.207
6794,2012-11-16,1_98,12506.784,6250.3237,18132.629
6795,2012-11-23,1_98,14292.742,7246.79,17704.555
6796,2012-11-30,1_98,12228.354,6660.244,16689.176
6797,2012-12-07,1_98,12069.887,5854.42,17965.572
6798,2012-12-14,1_98,11171.178,5680.9224,16593.602
6799,2012-12-21,1_98,10289.238,5851.79,16229.899
6800,2012-11-02,1_99,26.212519,0.0,56.299046
6801,2012-11-09,1_99,18.507404,0.0,49.505665
6802,2012-11-16,1_99,6.7343316,0.0,44.829117
6803,2012-11-23,1_99,12.775571,0.0,40.336754
6804,2012-11-30,1_99,5.2051134,0.0,33.505962
6805,2012-12-07,1_99,3.4346611,0.0,43.29912
6806,2012-12-14,1_99,0.0,0.0,45.52746
6807,2012-12-21,1_99,3.4812799,0.0,46.907948
6808,2012-11-02,20_1,52632.215,42823.75,61771.875
6809,2012-11-09,20_1,49275.68,35674.2,61114.164
6810,2012-11-16,20_1,51627.76,34632.832,58231.355
6811,2012-11-23,20_1,45079.816,25648.47,58258.418
6812,2012-11-30,20_1,40714.223,24343.361,59359.76
6813,2012-12-07,20_1,39141.477,20063.506,49678.066
6814,2012-12-14,20_1,40194.727,20932.08,51315.773
6815,2012-12-21,20_1,36523.496,19707.871,49586.55
6816,2012-11-02,20_10,52215.91,41125.168,60358.695
6817,2012-11-09,20_10,52314.836,37702.7,66325.97
6818,2012-11-16,20_10,50561.48,35994.43,58949.19
6819,2012-11-23,20_10,47511.137,32279.17,61676.508
6820,2012-11-30,20_10,47579.305,30157.8,62475.258
6821,2012-12-07,20_10,50949.42,29252.65,64151.58
6822,2012-12-14,20_10,47849.64,26112.988,62108.637
6823,2012-12-21,20_10,51487.11,26987.309,70341.99
6824,2012-11-02,20_11,18415.973,16650.66,26041.01
6825,2012-11-09,20_11,21297.635,15608.713,27030.72
6826,2012-11-16,20_11,19992.832,11238.389,29521.686
6827,2012-11-23,20_11,20651.162,12820.585,30462.018
6828,2012-11-30,20_11,20811.49,12506.101,27762.137
6829,2012-12-07,20_11,18151.47,10298.438,29498.191
6830,2012-12-14,20_11,19854.871,12631.741,27138.15
6831,2012-12-21,20_11,17208.145,7736.7466,28107.576
6832,2012-11-02,20_12,8798.562,7128.226,10959.242
6833,2012-11-09,20_12,9007.746,5572.824,12132.43
6834,2012-11-16,20_12,7742.7393,4541.1714,11109.826
6835,2012-11-23,20_12,7656.1704,3766.2126,11648.766
6836,2012-11-30,20_12,6682.962,3469.8262,11561.024
6837,2012-12-07,20_12,6903.301,3445.9143,10456.416
6838,2012-12-14,20_12,6482.68,3146.175,9779.484
